EpRewMean,loss_pol_entpen,EpThisIter,loss_ent,TimestepsSoFar,EpisodesSoFar,EpLenMean,ev_tdlam_before,loss_vf_loss,loss_kl,TimeElapsed,loss_pol_surr
-4.8,0.0,6,1.0631738,393216,625,633.9,0.8645800352096558,0.010665365,0.008076116,2679.83495759964,-0.005686883
-4.8,0.0,6,1.0572263,397312,631,636.11,0.8650929927825928,0.009838017,0.0071177566,2686.799213409424,-0.006726272
-4.79,0.0,6,1.0389227,401408,637,639.72,0.8354137241840363,0.01376303,0.009198698,3347.9899570941925,-0.007862759
-4.79,0.0,7,1.0441091,405504,644,638.13,0.8658318370580673,0.01149736,0.0076974104,3354.9630715847015,-0.0055465107
-4.8,0.0,6,1.0441625,409600,650,639.95,0.859746053814888,0.00934599,0.0074398434,3361.9359736442566,-0.006215073
-4.81,0.0,7,1.0400598,413696,657,639.06,0.8749718070030212,0.010548802,0.008080656,3368.906263113022,-0.0036762212
-4.82,0.0,7,1.0234185,417792,664,637.53,0.8705288022756577,0.012165808,0.00625325,3375.930332183838,-0.0034262626
-4.81,0.0,6,1.0228297,421888,670,639.23,0.8836317285895348,0.011114487,0.007985126,3382.8981602191925,-0.0065007955
-4.82,0.0,7,0.99668187,425984,677,634.3,0.8655644506216049,0.010530517,0.0062608817,3389.868898153305,-0.006159926
-4.83,0.0,6,1.0155545,430080,683,633.47,0.8841436058282852,0.009885211,0.009696491,3396.830586910248,-0.0049131946
-4.82,0.0,7,1.0043283,434176,690,632.71,0.8317431211471558,0.011437706,0.007165385,3403.792312860489,-0.004899035
-4.81,0.0,6,1.0224756,438272,696,637.73,0.8709781616926193,0.01162831,0.006261202,3410.7617897987366,-0.0014355751
-4.8,0.0,6,1.0563847,442368,702,635.8,0.8600874990224838,0.010712383,0.008003133,3417.723871946335,-0.007917011
-4.81,0.0,7,1.072792,446464,709,633.05,0.8661019057035446,0.00971825,0.007714627,3424.6834485530853,-0.0078028673
-4.83,0.0,7,1.0684338,450560,716,632.39,0.8680236339569092,0.009240646,0.00710436,3431.6637904644012,-0.006210831
-4.84,0.0,8,1.06836,454656,724,622.82,0.8824493661522865,0.009857503,0.007622077,3438.645696401596,-0.0057435934
-4.84,0.0,6,1.0180353,458752,730,619.57,0.8651346862316132,0.009335708,0.0071910676,3445.614335536957,-0.0031976542
-4.85,0.0,6,1.044415,462848,736,617.37,0.8520106226205826,0.0119041875,0.0067930375,3452.5787467956543,-0.004421843
-4.86,0.0,6,1.0837902,466944,742,618.72,0.857762023806572,0.009504429,0.007014369,3459.5520627498627,-0.0059004202
-4.84,0.0,7,1.0643249,471040,749,621.14,0.8414359092712402,0.012135452,0.0069475267,3466.653389930725,-0.0056831622
-4.85,0.0,7,1.0726069,475136,756,621.19,0.872306153178215,0.0102235405,0.0067539206,3474.189882516861,-0.00548993
-4.84,0.0,7,1.073711,479232,763,621.74,0.8581378012895584,0.009830591,0.0073647704,3481.717282295227,-0.008881912
-4.84,0.0,6,1.0275236,483328,769,618.11,0.8648604899644852,0.011236967,0.0065470524,3488.847324848175,-0.008544818
-4.82,0.0,7,1.0028514,487424,776,619.3,0.854484885931015,0.011032771,0.007369627,3495.844492673874,-0.0055246167
-4.82,0.0,6,1.0001886,491520,782,618.81,0.8729507625102997,0.010631445,0.005932954,3502.8200964927673,-0.0032599508
-4.83,0.0,7,1.0247475,495616,789,620.94,0.8775408864021301,0.009536717,0.0058179144,3509.7972178459167,-0.0019780332
-4.84,0.0,6,0.9922525,499712,795,618.55,0.8509976118803024,0.010422257,0.0068978365,3516.7741510868073,-0.005971042
-4.87,0.0,7,1.0014772,503808,802,618.37,0.8410059362649918,0.012384204,0.0059924154,4196.2373995780945,-0.007671245
-4.86,0.0,7,0.9833974,507904,809,618.39,0.8513112813234329,0.011896472,0.0063970094,4203.690848350525,-0.004278503
-4.85,0.0,7,0.9619319,512000,816,618.97,0.8656506091356277,0.010576432,0.0066367737,4210.670473814011,-0.004390686
-4.86,0.0,7,0.9531024,516096,823,617.21,0.8586260974407196,0.010869072,0.0061525,4217.656160831451,-0.007046765
-4.87,0.0,9,0.95863426,520192,832,602.69,0.8447949141263962,0.011053865,0.005851164,4224.65031170845,-0.0054653427
-4.87,0.0,6,0.95108765,524288,838,601.74,0.7836269289255142,0.0117232185,0.0074976957,4231.620396137238,-0.0018716217
-4.83,0.0,6,0.94559145,528384,844,601.75,0.8368139863014221,0.011119497,0.0073937965,4238.583717107773,-0.0040282137
-4.84,0.0,7,0.9324436,532480,851,595.58,0.830689936876297,0.011935754,0.005567827,4245.820142030716,-0.0055620717
-4.84,0.0,7,0.9148949,536576,858,602.68,0.891013890504837,0.010821538,0.00717068,4253.301266670227,-0.0050182883
-4.85,0.0,8,0.88384104,540672,866,595.1,0.8701729029417038,0.01111981,0.006158247,4260.796335220337,-0.003060794
-4.88,0.0,7,0.85715735,544768,873,587.48,0.8820611014962196,0.010251335,0.006792746,4268.294066667557,-0.008337038
-4.88,0.0,6,0.84281045,548864,879,594.9,0.8828239738941193,0.0084427465,0.00611038,4275.782009601593,-0.0039334395
-4.88,0.0,6,0.8643578,552960,885,598.68,0.8899649232625961,0.008414578,0.0065608914,4283.2970559597015,-0.004796171
-4.88,0.0,6,0.8436949,557056,891,602.47,0.8858400732278824,0.00835756,0.006933047,4290.7191960811615,-0.006122673
-4.89,0.0,7,0.8326458,561152,898,595.59,0.869987353682518,0.008909593,0.007516583,4298.197069883347,-0.007557684
-4.91,0.0,8,0.82201934,565248,906,591.17,0.8528567254543304,0.009358198,0.0070051528,4305.692153930664,-0.0044416296
-4.91,0.0,7,0.81701005,569344,913,589.07,0.8475109189748764,0.00886414,0.007071907,4313.19126701355,-0.0063450974
-4.91,0.0,6,0.82899487,573440,919,598.61,0.8699898570775986,0.008834934,0.0073258732,4320.674847364426,-0.00636776
-4.91,0.0,7,0.7917944,577536,926,598.11,0.8764564022421837,0.009754187,0.0074218027,4328.1631054878235,-0.0057946974
-4.9,0.0,7,0.7972472,581632,933,606.89,0.8582697808742523,0.009986231,0.007149106,4335.6394872665405,-0.003509807
-4.94,0.0,7,0.7937311,585728,940,601.91,0.8710669279098511,0.0091846,0.006912328,4343.123799324036,-0.0023186994
-4.95,0.0,7,0.8244767,589824,947,599.87,0.8590380698442459,0.011428114,0.0066579855,4350.604667901993,-0.0064621638
-4.95,0.0,6,0.7600155,593920,953,605.26,0.8476005792617798,0.0094530815,0.0070695034,4358.08890581131,-0.007187847
-4.94,0.0,7,0.7752549,598016,960,603.82,0.8372149616479874,0.01067746,0.0069756852,4365.580641031265,-0.0051099667
-4.94,0.0,7,0.7508757,602112,967,607.71,0.8690833896398544,0.010693508,0.006474371,5088.641163349152,-0.0041206335
-4.94,0.0,8,0.7518261,606208,975,602.29,0.8773360773921013,0.010408208,0.0056455173,5095.982288599014,-0.003194526
-4.93,0.0,8,0.7232924,610304,983,589.34,0.8651333898305893,0.011251566,0.0059949984,5103.55041384697,-0.005197482
-4.91,0.0,6,0.73823065,614400,989,591.59,0.8360413908958435,0.010591716,0.007317379,5110.603657245636,-0.007641837
-4.91,0.0,7,0.69096595,618496,996,587.75,0.8646354079246521,0.01050668,0.0062985052,5117.684757232666,-0.0034081815
-4.9,0.0,7,0.6781218,622592,1003,590.67,0.8168209493160248,0.011408078,0.008500144,5124.798532962799,-0.005981909
-4.9,0.0,6,0.6508891,626688,1009,594.77,0.8667177706956863,0.010281069,0.006689169,5131.842136621475,-0.0007219226
-4.87,0.0,6,0.6218135,630784,1015,598.72,0.8287769109010696,0.013078796,0.0068588173,5139.008167743683,-0.0035279945
-4.84,0.0,6,0.65122634,634880,1021,601.78,0.8289628177881241,0.010950313,0.008012868,5146.044144630432,-0.005520162
-4.85,0.0,6,0.62572443,638976,1027,607.24,0.8465672880411148,0.009574555,0.007821797,5153.177976846695,-0.003976975
-4.85,0.0,8,0.6202678,643072,1035,605.46,0.8434067964553833,0.010309321,0.006908162,5161.185093164444,-0.0019462473
-4.87,0.0,6,0.61233735,647168,1041,609.27,0.8798061460256577,0.007859802,0.006994829,5168.256120681763,-0.0060718847
-4.86,0.0,7,0.5972311,651264,1048,609.02,0.8568968176841736,0.010755733,0.008116146,5175.767259597778,-0.007106701
-4.84,0.0,6,0.63031065,655360,1054,603.67,0.8680692464113235,0.009982401,0.0066355993,5183.039612770081,-0.0037292722
-4.83,0.0,7,0.6020485,659456,1061,607.54,0.8583238273859024,0.012591902,0.006494318,5190.064784526825,-0.0028868983
-4.84,0.0,6,0.5765395,663552,1067,609.45,0.8663776814937592,0.009801258,0.006829164,5197.18036198616,-0.00446023
-4.82,0.0,7,0.5744428,667648,1074,621.37,0.8541850000619888,0.011383253,0.00623396,5204.539442777634,-0.0010755507
-4.82,0.0,7,0.5640046,671744,1081,621.73,0.8607976585626602,0.012362037,0.0053799944,5211.571996212006,-0.0032542455
-4.84,0.0,7,0.55751234,675840,1088,619.0,0.8615606278181076,0.009835931,0.006052562,5220.132616281509,-0.005537754
-4.83,0.0,8,0.57045025,679936,1096,613.84,0.8660128563642502,0.011241,0.0054288167,5227.1833345890045,-0.0025366333
-4.82,0.0,6,0.5748785,684032,1102,622.55,0.8663665801286697,0.010757737,0.0070212674,5234.209431171417,-0.002894221
-4.81,0.0,6,0.57751864,688128,1108,622.83,0.8379096388816833,0.012542695,0.0066229515,5241.541193246841,-0.0042502005
-4.8,0.0,6,0.58991355,692224,1114,625.66,0.8388136178255081,0.012534702,0.006292602,5249.0963315963745,-0.0022842626
-4.83,0.0,6,0.56474876,696320,1120,619.56,0.8255885094404221,0.013572048,0.0056183855,5256.648060083389,-0.001699721
-4.82,0.0,7,0.57346946,700416,1127,613.45,0.8702507764101028,0.010596086,0.006919042,5962.115255832672,-0.0050186776
-4.8,0.0,5,0.56824374,704512,1132,628.51,0.8514317572116852,0.01117094,0.0063505764,5969.099160194397,-0.004792445
-4.77,0.0,7,0.57025665,708608,1139,627.64,0.8382829874753952,0.011967668,0.0063184486,5976.390599727631,-0.0063504055
-4.77,0.0,6,0.5832609,712704,1145,628.1,0.8753487020730972,0.009239668,0.005574004,5983.924865484238,-0.004142952
-4.79,0.0,7,0.5727803,716800,1152,629.26,0.8806664124131203,0.009182461,0.0061767437,5991.443719863892,-0.004646253
-4.79,0.0,7,0.56412476,720896,1159,627.04,0.8651742786169052,0.0105240615,0.004875227,5998.978108882904,-0.004792491
-4.8,0.0,6,0.5621199,724992,1165,632.11,0.8742493540048599,0.009366897,0.0058919527,6006.520754814148,-0.0028106365
-4.81,0.0,7,0.5339749,729088,1172,625.75,0.8857591301202774,0.009690727,0.0064808247,6014.051031112671,-0.003198455
-4.83,0.0,6,0.5600196,733184,1178,629.98,0.8840732872486115,0.009175538,0.006094088,6021.5953540802,-0.004476747
-4.82,0.0,7,0.5761856,737280,1185,634.64,0.8580815345048904,0.009036961,0.005260503,6029.133728981018,-0.0053823125
-4.83,0.0,6,0.5481228,741376,1191,638.45,0.8761233910918236,0.009785814,0.0061793304,6036.65966963768,-0.00381171
-4.83,0.0,7,0.5420852,745472,1198,640.28,0.892154186964035,0.008698344,0.005672934,6044.206096410751,-0.005661974
-4.84,0.0,7,0.51973045,749568,1205,635.8,0.8572999835014343,0.010566182,0.0061903093,6051.7479383945465,-0.0045219287
-4.84,0.0,6,0.5323499,753664,1211,631.99,0.863614946603775,0.010671013,0.0060912776,6059.258939504623,-0.0060605537
-4.86,0.0,6,0.52668697,757760,1217,636.65,0.8761020377278328,0.010548706,0.006892751,6066.797936439514,-0.0027135897
-4.84,0.0,6,0.51854026,761856,1223,636.87,0.8537567555904388,0.012482764,0.0060040164,6074.274392127991,-0.0055400324
-4.85,0.0,6,0.49775183,765952,1229,633.96,0.8392863869667053,0.012626388,0.0055679115,6081.397639751434,-0.005282078
-4.87,0.0,6,0.5025371,770048,1235,641.34,0.8702986240386963,0.009091347,0.0058800452,6088.563631296158,-0.0044230637
-4.87,0.0,7,0.49788815,774144,1242,636.52,0.854126825928688,0.010838951,0.005337499,6096.08344244957,-0.0042813993
-4.87,0.0,6,0.51050055,778240,1248,636.43,0.8769979849457741,0.009281351,0.005925544,6103.233121871948,-0.003316434
-4.87,0.0,6,0.49192864,782336,1254,643.88,0.853117898106575,0.008962585,0.0054002507,6110.282641887665,-0.004516252
-4.86,0.0,6,0.49476758,786432,1260,648.85,0.8567925691604614,0.0110965455,0.0056537213,6117.290312767029,-0.0054923138
-4.85,0.0,7,0.4792269,790528,1267,642.27,0.8781280294060707,0.010247125,0.0048601176,6124.312424898148,-0.00402868
-4.84,0.0,8,0.4888529,794624,1275,642.41,0.8679509460926056,0.011695809,0.0059406147,6131.797999858856,-0.0032977
-4.83,0.0,7,0.49430475,798720,1282,637.43,0.8469357192516327,0.010461845,0.00568605,6138.994418859482,-0.002152571
-4.83,0.0,6,0.48520732,802816,1288,636.73,0.8631233423948288,0.010061862,0.007406941,6835.425520658493,-0.004180524
-4.83,0.0,8,0.47577426,806912,1296,628.0,0.8491218388080597,0.010306812,0.0052039474,6843.048271894455,-0.0019815983
-4.82,0.0,6,0.47981784,811008,1302,636.18,0.8482372909784317,0.010486048,0.0055847727,6850.587375164032,-0.003725993
-4.83,0.0,5,0.49215803,815104,1307,642.3,0.8755975291132927,0.008465183,0.0052255,6858.245067358017,-0.003218329
-4.85,0.0,7,0.4793612,819200,1314,630.55,0.8587754368782043,0.010230068,0.0051369797,6865.811488628387,-0.0016647822
-4.86,0.0,6,0.4803201,823296,1320,630.24,0.857833981513977,0.010957653,0.005985955,6873.441695690155,-0.003214291
-4.86,0.0,7,0.45997763,827392,1327,630.42,0.8656731992959976,0.009431568,0.0058123833,6881.059325456619,-0.002986383
-4.87,0.0,8,0.4478414,831488,1335,616.58,0.8692870587110519,0.00940848,0.005551686,6888.626422166824,-0.0013543158
-4.89,0.0,7,0.4505597,835584,1342,611.62,0.8681923449039459,0.010486358,0.004814995,6896.287682533264,-0.0023766612
-4.88,0.0,7,0.4494239,839680,1349,611.78,0.8584569543600082,0.009471077,0.0062829447,6903.858511924744,-0.0019032613
-4.88,0.0,6,0.4365667,843776,1355,606.78,0.8593859076499939,0.008694617,0.005232288,6911.508320569992,-0.0028014467
-4.89,0.0,6,0.44129774,847872,1361,607.11,0.8737166523933411,0.009758418,0.005723898,6918.990649938583,-0.0043225307
-4.9,0.0,6,0.42237496,851968,1367,612.28,0.8727213144302368,0.009305184,0.0053347866,6926.056847572327,-0.003015907
-4.9,0.0,6,0.44347745,856064,1373,626.43,0.8424736857414246,0.0097194705,0.0054663313,6933.159967184067,-0.0040295105
-4.89,0.0,5,0.44149333,860160,1378,627.12,0.8769887089729309,0.008978855,0.005395128,6940.261672973633,-0.0025118284
-4.91,0.0,7,0.45040214,864256,1385,631.58,0.8818191140890121,0.008826292,0.0061193667,6947.380830287933,-0.0053266473
-4.9,0.0,7,0.44343007,868352,1392,637.65,0.8662064373493195,0.010535721,0.006022354,6954.424190282822,-0.0016914636
-4.9,0.0,6,0.44758236,872448,1398,635.62,0.8807404041290283,0.009414981,0.0058309375,6961.55104970932,-0.0033488662
-4.9,0.0,7,0.4263369,876544,1405,628.24,0.8765466138720512,0.009936914,0.005563597,6968.591582298279,-0.0033033672
-4.91,0.0,6,0.4597887,880640,1411,626.24,0.8555996119976044,0.009381289,0.0055115772,6975.753882884979,-0.00358196
-4.9,0.0,7,0.42783028,884736,1418,625.51,0.8783133998513222,0.0104391035,0.0051701013,6982.837173461914,-0.0033739354
