#{"t_start": 1603862527.9086, "env_id": "SlimeVolley-v0"}
r,l,t
-5,578,3.003273
-5,410,3.410633
-5,508,3.917472
-4,731,4.644369
-5,480,5.122497
-5,417,5.538988
-5,475,6.010918
-5,633,10.016645
-5,952,10.966397
-5,483,11.448784
-5,510,11.957821
-4,799,12.753377
-5,454,13.206031
-5,416,13.620651
-5,589,17.013221
-5,493,17.506752
-4,843,18.34649
-5,620,18.962612
-5,706,19.6644
-4,658,20.382289
-5,557,23.976708
-5,421,24.397078
-5,467,24.862085
-5,617,25.475947
-5,876,26.391687
-4,563,27.016571
-5,753,27.813848
-5,524,31.231374
-5,544,31.77428
-5,633,32.407656
-5,468,32.874369
-5,674,33.546457
-5,684,34.228744
-5,651,34.878674
-4,855,38.541962
-5,484,39.041987
-5,682,39.72357
-4,505,40.22716
-5,884,41.106692
-5,689,41.793655
-5,809,46.828649
-5,591,47.417909
-5,563,47.978587
-5,387,48.38041
-5,639,49.085452
-5,840,50.013036
-5,729,53.718131
-5,652,54.43433
-5,444,54.922976
-4,770,55.768383
-4,557,56.379719
-5,584,57.020672
-5,596,57.674772
-5,475,61.088861
-5,770,61.933712
-5,443,62.419751
-5,525,62.998041
-5,511,63.56054
-5,651,64.276973
-5,539,64.870322
-5,750,68.564139
-5,545,69.10724
-5,500,69.993831
-4,939,71.965204
-5,509,72.481125
-5,594,73.073645
-5,597,73.669904
-5,632,77.120065
-5,756,77.874569
-5,666,78.543384
-5,516,79.057024
-5,588,79.642894
-5,640,80.278695
-5,510,83.595555
-4,809,84.401172
-5,675,85.072414
-5,558,85.626516
-5,607,86.22948
-5,555,86.781049
-5,533,87.310389
-5,662,90.778965
-5,526,91.303371
-5,616,91.917281
-5,752,92.664925
-5,711,93.370842
-5,543,93.928857
-5,958,99.113957
-5,570,99.683767
-5,527,100.219266
-5,861,101.08204
-5,616,101.707668
-5,513,102.220278
-5,522,102.742102
-5,551,106.111748
-5,702,106.812874
-3,683,107.494276
-5,554,108.046562
-5,861,108.905449
-5,517,109.420474
-5,387,112.610817
-5,708,113.317666
-5,576,113.891381
-5,469,114.358516
-5,487,114.843463
-5,844,115.681956
-4,607,116.284694
-5,491,119.581362
-5,656,120.235011
-5,692,120.924318
-5,806,121.727024
-5,889,122.611722
-5,440,123.050231
-5,729,126.586025
-5,591,127.175339
-5,640,127.812498
-5,958,128.767045
-5,669,129.433106
-5,566,129.996408
-5,537,133.345594
-5,417,133.760741
-5,607,134.364706
-5,411,134.774637
-5,702,135.474736
-5,688,136.160635
-5,602,136.759893
-5,726,140.300542
-5,491,140.790609
-4,705,141.495689
-5,661,142.155541
-5,902,143.053547
-5,743,143.793236
-5,714,147.323645
-5,526,147.84885
-5,372,148.220562
-5,671,148.889568
-5,595,149.483691
-5,562,150.044922
-5,441,150.485148
-4,686,153.99776
-4,965,154.959646
-5,446,155.404071
-5,682,156.081748
-5,843,156.919785
-4,725,157.642606
-5,720,161.183853
-5,587,161.767966
-5,608,162.37144
-5,807,163.173446
-5,607,163.776467
-5,686,164.45722
-5,613,167.903595
-5,823,168.72506
-4,719,169.442551
-5,478,169.918506
-5,627,170.543009
-5,480,171.022391
-5,494,171.515398
-4,728,175.106455
-4,852,175.955404
-5,685,177.225751
-5,732,177.998621
-5,447,178.469918
-5,573,179.073628
-5,740,179.852342
-5,481,180.358822
-5,826,181.229053
-5,578,181.838034
-5,458,182.319903
-4,662,183.016852
-4,647,183.699857
-5,638,184.372801
-5,538,184.939444
-5,507,185.473873
-5,1052,186.582555
-5,512,187.123042
-5,644,187.803354
-5,565,188.398154
-5,567,188.995808
-5,543,189.568841
-5,542,190.139611
-5,546,190.714494
-5,559,191.304545
-5,768,192.114885
-5,881,193.044905
-5,483,193.555709
-5,482,194.064748
-5,724,194.82819
-5,567,195.426055
-5,697,196.161651
-5,563,196.754926
-5,656,197.446444
-5,611,198.090245
-5,551,198.706384
-5,519,199.310481
