#{"t_start": 1604058113.3954546, "env_id": "SlimeVolley-v0"}
r,l,t
-5,590,543.65174
-5,522,544.203446
-4,726,544.970259
-5,495,545.494541
-5,485,546.008958
-5,717,546.766829
-5,619,547.420591
-5,631,548.087185
-5,459,548.572486
-5,626,549.234597
-5,498,549.760404
-4,638,550.43424
-5,630,551.100406
-4,873,552.022751
-5,662,552.721648
-5,419,553.165208
-5,662,553.86476
-4,671,554.574512
-5,494,555.097255
-5,577,555.70838
-5,617,556.361087
-5,704,557.107164
-5,525,557.662885
-5,649,558.350393
-4,889,559.292605
-5,613,559.942189
-5,628,560.607287
-5,588,561.230156
-5,525,561.785842
-5,660,562.484044
-5,518,563.03194
-5,588,563.653513
-4,640,564.330274
-5,637,565.003902
-5,603,565.641407
-5,821,566.509408
-5,455,566.990424
-5,505,567.524127
-5,596,568.153775
-4,772,568.970484
-5,504,569.504454
-5,621,570.161402
-5,601,570.796494
-5,710,571.548135
-5,527,572.107235
-5,461,572.595193
-5,643,573.327676
-5,517,573.926569
-5,841,574.902536
-5,592,575.588937
-5,661,576.353049
-5,629,577.081015
-5,559,577.728167
-5,691,578.52758
-4,619,579.243001
-5,466,579.782953
-5,799,580.708627
-5,596,581.39817
-5,455,581.924637
-5,580,582.595962
-5,398,583.056829
-5,646,583.804643
-5,567,584.460344
-5,546,585.092869
-4,598,585.786123
-5,624,586.508719
-5,688,587.304888
-5,487,587.868464
-5,899,588.908724
-5,453,589.43479
-5,435,589.939936
-4,834,590.906636
-5,495,591.479655
-5,499,592.057777
-5,537,592.679228
-5,512,593.273079
-5,660,594.039636
-5,454,594.567227
-5,891,595.600601
-5,761,596.481642
-5,451,596.997697
-5,683,597.720634
-5,512,598.262192
-5,499,598.790055
-5,665,599.493864
-5,709,600.244603
-4,763,601.051901
-5,515,601.597137
-5,478,602.104145
-5,539,602.675235
-5,841,603.643268
-5,616,604.356166
-5,698,605.163338
-5,550,605.800498
-5,538,606.422044
-5,845,607.399416
-4,1070,608.640136
-5,568,609.298623
-5,541,609.92601
-4,628,610.654539
-5,513,611.249613
-4,759,612.128594
-5,943,613.219457
-5,583,613.895929
-5,546,614.529501
-5,395,614.987932
-4,663,615.755416
-5,428,616.251002
-5,561,616.900156
-4,650,617.656834
-5,613,618.370157
-5,518,618.973635
-4,642,619.720927
-5,591,620.407048
-5,435,620.910325
-5,718,621.744105
-5,438,622.252806
-5,581,622.925979
-5,388,623.375066
-5,605,624.075603
-5,594,624.763376
-5,419,625.250142
-4,766,626.139617
-5,409,626.615016
-5,682,627.407681
-5,543,628.03835
-5,551,628.677984
-5,593,629.36606
-5,660,630.133195
-5,572,630.796461
-5,520,631.398469
-5,548,632.033171
-5,855,633.023733
-5,601,633.721988
-5,740,634.580552
-4,785,635.491316
-4,661,636.256859
-5,657,637.017554
-5,534,637.63732
-5,702,638.452315
-5,480,639.010094
-5,625,639.735424
-4,746,640.599605
-5,576,641.26577
-5,575,641.931218
-5,558,642.576855
-5,521,643.179157
-4,631,643.90969
-4,902,644.953294
-5,612,645.662574
-5,470,646.205992
-5,450,646.726696
-5,468,647.268714
-5,681,648.057105
-5,612,648.764984
-5,652,649.521269
-5,554,650.164135
-4,584,650.842308
-5,683,651.633988
-5,558,652.280134
-5,465,652.818335
-5,713,653.645297
-5,717,654.477559
-5,706,655.296993
-3,1128,656.602443
-5,579,657.273608
-5,613,657.98559
-5,438,658.494248
-5,638,659.235913
-5,562,659.888926
-4,848,660.87212
-5,556,661.518033
-5,594,662.208694
-4,955,663.266585
-5,529,663.825888
-5,529,664.38488
-5,467,664.878133
-5,527,665.434881
-5,455,665.915645
-5,359,666.294972
-5,435,666.754601
-5,416,667.195359
-5,656,667.889338
-5,674,668.603668
-5,557,669.193083
-5,504,669.72621
-5,611,670.371589
-5,529,670.931665
-5,617,671.584163
-5,623,672.242543
-5,753,673.038363
-5,397,673.458946
-5,503,673.99032
-5,541,674.563196
-5,559,675.155099
-5,688,675.883073
-5,406,676.313062
-5,478,676.818986
-5,593,677.445102
-5,416,677.88495
-4,635,678.555056
-5,971,679.581129
-5,669,680.287478
-5,603,680.925259
-4,975,681.959339
-5,517,682.50708
-5,799,683.350292
-4,1055,684.465685
-5,646,685.149121
-5,464,685.640135
-5,704,686.384767
-4,754,687.183084
-5,576,687.793265
-5,736,688.572469
-4,899,689.523814
-5,572,690.130572
-5,458,690.616352
-5,754,691.462322
-5,529,692.022189
-5,614,692.72305
-5,486,693.249263
-5,554,693.836476
-5,685,694.651738
-5,548,695.303027
-5,546,695.973371
-5,453,696.491533
-5,439,696.956735
-5,1129,698.17687
-4,947,699.180914
-5,666,699.886132
-5,471,700.385922
-5,569,700.989196
-5,556,701.579059
-5,498,702.10701
-5,500,702.636493
-5,518,703.185211
-5,604,703.824306
-5,573,704.432246
-5,465,704.924521
-5,628,705.590443
-5,943,706.589481
-4,703,707.334915
-5,724,708.100949
-5,618,708.77144
-5,891,709.716179
-3,761,710.523432
-5,707,711.270885
-5,527,713.071246
-5,565,713.822831
-5,569,714.433451
-5,626,715.096917
-5,745,715.895308
-4,567,716.495649
-5,507,717.032845
-5,552,717.617071
-5,459,718.103556
-5,555,718.691678
-5,537,719.261138
-5,543,719.834838
-5,711,720.587559
-5,477,721.092313
-5,930,722.077646
-5,420,722.5217
-4,950,723.53171
-5,869,724.451067
-5,486,724.96535
-5,556,725.553237
-5,754,726.35109
-5,588,726.974281
-5,652,727.664163
-5,731,728.438043
-4,838,729.325194
-5,556,729.913095
-5,847,730.809538
-5,659,731.507045
-4,688,732.233986
-5,523,732.785955
-4,1004,733.84674
-5,587,734.466246
-5,492,734.985301
-5,476,735.487272
-5,791,736.32257
-5,405,736.750202
-5,1000,737.807097
-5,695,738.541297
-5,556,739.1289
-5,712,739.881809
-5,575,740.490019
-5,481,740.998747
-3,895,741.948
-5,521,742.499196
-5,705,743.244625
-5,653,743.934367
-4,714,744.688679
-5,467,745.181602
-4,825,746.053931
-5,485,746.566479
-5,638,747.24105
-5,491,747.759971
-5,671,748.469409
-5,444,748.93868
-5,624,749.599595
-5,560,750.191011
-4,741,750.9746
-4,793,751.812945
-5,695,752.557481
-5,417,753.040253
-5,710,753.864004
-5,725,754.705109
-5,819,755.656269
-5,473,756.205359
-5,695,757.01222
-5,733,757.863202
-5,415,758.34497
-5,766,759.234222
-4,724,760.074822
-5,886,761.100725
-5,619,761.816983
-5,519,762.417255
-5,751,763.285998
-5,599,763.979253
-5,577,764.64708
-5,579,765.317698
-5,401,765.782012
-5,492,766.351641
-5,784,767.25856
-5,561,767.909034
-4,684,768.70166
-5,479,769.256937
-5,456,769.786041
-5,375,770.221482
-4,617,770.907289
-4,844,771.798906
-4,632,772.467823
-5,565,773.065076
-5,672,773.775751
-5,565,774.374012
-5,457,774.857697
-5,490,775.375843
-5,480,775.884667
-5,692,776.616863
-5,538,777.186957
-5,582,777.80256
-5,645,778.486051
-5,622,779.144737
-5,493,779.665981
-5,500,780.195223
-4,664,780.897263
-5,629,781.562088
-5,856,782.467241
-5,655,783.158402
-5,714,783.91249
-5,505,784.446109
-5,487,784.960558
-5,630,785.624692
-5,445,786.094409
-5,479,786.600282
-5,591,787.224781
-5,549,787.805214
-5,561,788.400315
-5,520,788.95103
-5,964,789.971888
-5,676,790.685669
-5,743,791.471005
-5,848,792.367433
-5,610,793.012032
-5,518,793.559084
-4,638,794.233452
-5,643,794.912756
-5,472,795.410846
-5,657,796.104105
-5,667,796.807621
-5,637,797.480705
-4,861,798.390129
-5,600,799.024281
-5,726,799.792221
-5,470,800.289893
-5,488,800.805445
-4,757,801.60711
-5,609,802.252386
-5,603,802.890954
-5,600,803.526
-5,620,804.180913
-5,473,804.680788
-5,568,805.282144
-5,586,805.902324
-5,552,806.485414
-5,599,807.119447
-5,679,807.83784
-5,473,808.337852
-5,596,808.967138
-5,654,809.65908
-5,596,810.2909
-5,856,811.201959
-5,659,811.941255
-5,787,812.784807
-5,517,813.332951
-5,547,813.911861
-5,624,814.671578
-5,478,815.247836
-4,682,816.074335
-5,540,816.70879
-5,467,817.273874
-4,714,818.119894
-5,585,818.816796
-5,800,819.766994
-5,433,820.269864
-5,425,820.761687
-5,641,821.504868
-5,530,822.119971
-4,574,822.783988
-5,558,823.429603
-5,548,824.063431
-5,776,824.961438
-5,713,825.787583
-5,624,826.509766
-5,625,827.233274
-5,664,828.019494
-5,687,828.814961
-5,473,829.364578
-5,712,830.192487
-5,472,830.877301
-5,510,832.728903
-5,690,833.530889
-5,502,834.124528
-5,644,834.87264
-5,563,835.534384
-5,561,836.183481
-5,609,836.88816
-5,578,837.559533
-5,575,838.226988
-5,586,838.907327
-5,714,839.736504
-5,571,840.398945
-5,583,841.07291
-5,538,841.695636
-5,563,842.347035
-5,600,843.023548
-5,545,843.59959
-5,560,844.191778
-5,800,845.036117
-5,614,845.684922
-5,447,846.157281
-5,838,847.041308
-5,498,847.567336
-5,616,848.219073
-5,423,848.665577
-5,538,849.240001
-5,886,850.12258
-5,570,850.689747
-5,666,854.174806
-5,503,854.676717
-4,720,855.394718
-5,491,855.884626
-5,574,856.457498
-4,642,857.098678
-5,704,857.801361
-5,809,861.427699
-4,959,862.384139
-4,928,863.30885
-5,688,863.994549
-5,861,864.851722
-5,806,868.467506
-5,677,869.142896
-5,549,869.691166
-5,485,870.17563
-5,725,870.898659
-5,524,871.420217
-5,624,874.86569
-5,433,875.297816
-5,523,875.819839
-5,383,876.20208
-5,511,876.711952
-5,855,877.565825
-5,608,878.172433
-5,698,881.695828
-5,457,882.152309
-4,582,882.73198
-4,1268,883.995806
-5,782,884.77519
-5,412,885.185721
-5,885,888.890069
-5,597,889.486294
-5,547,890.031802
-5,706,890.736538
-5,629,891.363871
-5,469,891.832019
-4,571,892.401507
-5,573,895.798621
-5,711,896.507226
-5,684,897.188567
-5,604,897.79048
-5,591,898.37894
-5,620,898.997045
-5,757,902.589834
-3,879,903.463574
-5,619,904.080091
-5,535,904.612324
-5,500,905.108934
-5,680,905.783831
-4,632,909.249153
-5,473,909.720889
-5,539,910.258235
-5,962,911.219629
-5,549,911.767425
-5,485,912.252529
-5,596,912.848044
-3,929,916.618104
-5,500,917.116894
