optimgain,EpLenMean,TimeElapsed,meankl,EpThisIter,EpisodesSoFar,entloss,explained_variance_tdlam_before,TimestepsSoFar,surrgain,EpRewMean,entropy
0.010138508,477.5,2.29243540763855,0.00367615,2,2,0.0,-0.16693341732025146,1024,0.010138508,-5.0,2.075786
0.008597961,493.3333333333333,3.5939292907714844,0.004659729,1,3,0.0,0.08895319700241089,2048,0.008597961,-5.0,2.0726848
0.01250833,555.2,4.894068956375122,0.004778155,2,5,0.0,0.1629151701927185,3072,0.01250833,-5.0,2.0729954
0.008812231,569.1428571428571,6.42097544670105,0.005616943,2,7,0.0,0.26819461584091187,4096,0.008812231,-5.0,2.0717773
0.009421038,559.25,8.130256414413452,0.0057673957,1,8,0.0,0.46502166986465454,5120,0.009421038,-5.0,2.0713723
0.013365914,583.9,9.724431991577148,0.0072326623,2,10,0.0,0.555392324924469,6144,0.013365914,-5.0,2.0717654
0.007938535,570.4166666666666,11.02621340751648,0.007290926,2,12,0.0,0.5504781603813171,7168,0.007938535,-5.0,2.0683546
0.010173481,560.6428571428571,12.330119132995605,0.009085936,2,14,0.0,0.4679564833641052,8192,0.010173481,-5.0,2.0657597
0.007470602,559.0,13.629485845565796,0.009717582,2,16,0.0,0.4786025285720825,9216,0.007470602,-5.0,2.066951
0.027593184,551.5555555555555,14.929414510726929,0.014318713,2,18,0.0,0.553615003824234,10240,0.027593184,-5.0,2.0647469
0.011771944,551.3,16.269556283950806,0.010609572,2,20,0.0,0.6310113370418549,11264,0.011771944,-5.0,2.0642266
0.020960113,548.4545454545455,17.57319951057434,0.011439977,2,22,0.0,0.5667647421360016,12288,0.020960113,-5.0,2.0658784
0.02092088,542.875,18.870740175247192,0.011240587,2,24,0.0,0.6423320472240448,13312,0.02092088,-5.0,2.0654044
0.027048104,536.4230769230769,20.172409296035767,0.011298701,2,26,0.0,0.6411720812320709,14336,0.027048104,-5.0,2.0619526
0.020427877,545.9285714285714,21.618984699249268,0.010620195,2,28,0.0,0.34190160036087036,15360,0.020427877,-4.964285714285714,2.0667539
0.015899763,545.4,22.969788074493408,0.011161272,2,30,0.0,0.6997911334037781,16384,0.015899763,-4.966666666666667,2.0656
0.01266183,546.3870967741935,24.317307233810425,0.011248322,1,31,0.0,0.46848464012145996,17408,0.01266183,-4.967741935483871,2.06293
0.019108843,560.4375,25.80505394935608,0.011419034,1,32,0.0,0.6083483099937439,18432,0.019108843,-4.9375,2.0571752
0.009079318,560.9411764705883,27.396075010299683,0.009961955,2,34,0.0,0.5412996411323547,19456,0.009079318,-4.9411764705882355,2.0580606
0.014073631,565.6666666666666,29.024629831314087,0.01103372,2,36,0.0,0.6647745668888092,20480,0.014073631,-4.944444444444445,2.0605383
0.018002216,563.3947368421053,30.72538137435913,0.012029251,2,38,0.0,0.5850003957748413,21504,0.018002216,-4.947368421052632,2.056539
0.018567715,563.8205128205128,32.0746865272522,0.012601007,1,39,0.0,0.702973484992981,22528,0.018567715,-4.948717948717949,2.0508099
0.0106946165,571.375,33.474403619766235,0.010806436,2,41,0.0,0.6785882413387299,23552,0.0106946165,-4.95,2.051682
0.018347789,574.8,35.13698053359985,0.013816768,2,43,0.0,0.6413672566413879,24576,0.018347789,-4.95,2.0482783
0.01907356,568.275,36.48852515220642,0.0138948755,2,45,0.0,0.6878000795841217,25600,0.01907356,-4.95,2.0498881
0.0258231,565.175,38.0744469165802,0.014791846,2,47,0.0,0.5899133682250977,26624,0.0258231,-4.95,2.0509167
0.009736262,568.775,39.514872312545776,0.012681541,1,48,0.0,0.7090480327606201,27648,0.009736262,-4.95,2.0518913
0.010423721,557.025,40.95686626434326,0.013002194,2,50,0.0,0.3264983296394348,28672,0.010423721,-4.95,2.053637
-6.8759546e-05,564.175,42.32004904747009,0.014730765,2,52,0.0,0.6830372214317322,29696,-6.8759546e-05,-4.95,2.0483618
0.021776875,570.025,43.66839957237244,0.014962951,1,53,0.0,0.6711711287498474,30720,0.021776875,-4.95,2.0477238
0.0035106018,569.15,45.04538083076477,0.013774211,2,55,0.0,0.5147794783115387,31744,0.0035106018,-4.95,2.0473483
0.015921641,576.825,46.40573072433472,0.011644264,2,57,0.0,0.38813406229019165,32768,0.015921641,-4.925,2.049997
0.024676168,578.325,47.75231742858887,0.014179561,2,59,0.0,0.5813452303409576,33792,0.024676168,-4.9,2.0484533
0.018480945,578.5,49.09810781478882,0.014158981,1,60,0.0,0.6545184850692749,34816,0.018480945,-4.875,2.0505989
0.018506361,590.175,50.45261216163635,0.014794949,2,62,0.0,0.49420762062072754,35840,0.018506361,-4.825,2.0445955
-0.0011004917,597.075,51.925419330596924,0.010959116,1,63,0.0,0.6202782690525055,36864,-0.0011004917,-4.8,2.0451488
0.01314025,600.225,53.28400158882141,0.013679643,2,65,0.0,0.7569114416837692,37888,0.01314025,-4.8,2.0481558
0.007114552,606.525,54.630104780197144,0.014546268,2,67,0.0,0.6417195200920105,38912,0.007114552,-4.8,2.0446894
0.021219324,603.0,55.98178672790527,0.013643479,1,68,0.0,0.7418896555900574,39936,0.021219324,-4.825,2.0370765
0.009321165,607.325,57.32911920547485,0.014998641,2,70,0.0,0.7866093516349792,40960,0.009321165,-4.825,2.036396
0.021810502,607.775,58.69697546958923,0.012342768,1,71,0.0,0.6341355443000793,41984,0.021810502,-4.825,2.0426931
0.02243722,607.0,60.33922505378723,0.014039637,2,73,0.0,0.7068209648132324,43008,0.02243722,-4.85,2.0357347
0.0010733735,603.625,62.08858942985535,0.013694632,2,75,0.0,0.7033855020999908,44032,0.0010733735,-4.85,2.0360584
0.029252486,601.05,63.72957634925842,0.014965635,1,76,0.0,0.8158683925867081,45056,0.029252486,-4.85,2.0340579
0.013510485,610.2,65.04395771026611,0.013776295,1,77,0.0,0.40598660707473755,46080,0.013510485,-4.825,2.0392897
0.010920331,616.575,66.70662450790405,0.013966912,2,79,0.0,0.580260843038559,47104,0.010920331,-4.8,2.0393867
0.008805805,626.3,68.40306520462036,0.01349413,1,80,0.0,0.6911229491233826,48128,0.008805805,-4.8,2.0385368
0.02378068,622.75,70.12145900726318,0.014099653,2,82,0.0,0.6294658780097961,49152,0.02378068,-4.775,2.0376687
0.015271508,632.575,71.47327303886414,0.01445736,1,83,0.0,0.5124137699604034,50176,0.015271508,-4.775,2.039109
0.022846896,640.775,72.97348809242249,0.013043153,2,85,0.0,0.8414148986339569,51200,0.022846896,-4.775,2.0397272
0.024429072,644.25,74.67059683799744,0.014186488,1,86,0.0,0.6976757645606995,52224,0.024429072,-4.775,2.0451798
0.01742692,643.45,76.3869698047638,0.01133922,2,88,0.0,0.7196181416511536,53248,0.01742692,-4.775,2.0395818
0.022803003,648.625,77.93335199356079,0.012844542,1,89,0.0,0.5578361451625824,54272,0.022803003,-4.775,2.0386567
0.019592766,654.35,79.23132705688477,0.013387715,2,91,0.0,0.684197336435318,55296,0.019592766,-4.75,2.035029
0.01610284,651.7,80.54227447509766,0.012870089,2,93,0.0,0.7082241475582123,56320,0.01610284,-4.75,2.0396628
0.015432174,653.05,81.85294318199158,0.013436725,1,94,0.0,0.7052505910396576,57344,0.015432174,-4.75,2.0395393
0.015956543,654.1,83.47938013076782,0.014274836,2,96,0.0,0.6869606375694275,58368,0.015956543,-4.775,2.0487556
0.014919971,652.575,85.16227865219116,0.01437529,2,98,0.0,0.7679408490657806,59392,0.014919971,-4.8,2.0528107
0.023242824,654.15,86.47668313980103,0.013893345,2,100,0.0,0.6579040288925171,60416,0.023242824,-4.825,2.048768
0.018712325,642.275,88.20966243743896,0.013419622,2,102,0.0,0.6537840664386749,61440,0.018712325,-4.875,2.050786
0.01610592,634.825,89.91753649711609,0.0122661,1,103,0.0,0.7166418731212616,62464,0.01610592,-4.9,2.050551
0.019159976,641.875,91.30714178085327,0.012004914,2,105,0.0,0.7184955179691315,63488,0.019159976,-4.9,2.05092
0.023893354,637.0,92.60259413719177,0.0128937205,2,107,0.0,0.8036966323852539,64512,0.023893354,-4.9,2.0452325
0.014657782,636.7,93.89856815338135,0.012998845,1,108,0.0,0.6485949158668518,65536,0.014657782,-4.9,2.0448718
0.02727861,643.525,95.22903108596802,0.014300573,2,110,0.0,0.5417748987674713,66560,0.02727861,-4.875,2.0453444
0.023620814,644.825,96.81933546066284,0.014053242,1,111,0.0,0.8297599256038666,67584,0.023620814,-4.875,2.043613
0.012627698,639.525,98.47624182701111,0.01238266,2,113,0.0,0.7225845158100128,68608,0.012627698,-4.875,2.0433886
