loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.0039125727,-0.011264314,3433728,1.3464539,-1.437774896621704,3571,-0.013464539,0.0007743243,3802.475343942642,0,2963.72,27.81720000000165
0.0020319172,-0.010860564,3433984,1.1889445,-1.5879700183868408,3571,-0.011889444,9.89199e-05,3802.677325487137,0,2963.72,27.81720000000165
0.0013078183,-0.0057507604,3434240,1.2746532,0.17026734352111816,3572,-0.012746532,0.022525845,3802.871335029602,1,2963.72,27.807200000001654
0.002105718,-0.008756641,3434496,0.9383234,-1.9526472091674805,3572,-0.009383233,0.00039450306,3803.062330722809,0,2963.72,27.807200000001654
0.0020735743,-0.00850644,3434752,1.2748065,-2.0561106204986572,3572,-0.0127480645,0.00015924512,3803.2503259181976,0,2963.72,27.807200000001654
0.0020423592,-0.009637264,3435008,1.3331676,0.4144397974014282,3572,-0.013331676,7.308941e-05,3803.4383339881897,0,2963.72,27.807200000001654
0.002854315,-0.002015138,3435264,1.0058053,0.37390899658203125,3572,-0.010058053,0.0011699398,3803.628326654434,0,2963.72,27.807200000001654
0.0010246943,-0.0073558055,3435520,1.2095437,0.7601481080055237,3572,-0.012095436,0.0119646005,3803.8162932395935,0,2963.72,27.807200000001654
0.00073276524,-0.0026138406,3435776,1.3071648,-8.966791152954102,3572,-0.013071648,0.00061915524,3804.0093178749084,0,2963.72,27.807200000001654
0.0031112703,-0.010355105,3436032,1.3577993,-3.462625026702881,3572,-0.013577993,0.00023517628,3804.1983263492584,0,2963.72,27.807200000001654
0.0013806084,-0.010610482,3436288,1.2091286,-4.778453350067139,3572,-0.0120912865,0.00023364677,3804.386325597763,0,2963.72,27.807200000001654
0.0014666804,-0.009263648,3436544,1.3121725,-2.7355384826660156,3572,-0.013121726,0.0005471584,3804.5782902240753,0,2963.72,27.807200000001654
0.002771659,-0.013580767,3436800,1.1593155,-2.4541780948638916,3572,-0.011593155,0.00010070838,3804.769289970398,0,2963.72,27.807200000001654
0.0033057742,-0.007005209,3437056,1.1671468,-3.6032705307006836,3572,-0.011671469,0.00012053511,3804.9653317928314,0,2963.72,27.807200000001654
0.0015785759,-0.0109983655,3437312,1.4061953,0.07449239492416382,3573,-0.014061952,0.06636787,3805.1742947101593,1,2963.72,27.817200000001648
0.0024983198,-0.0076477444,3437568,1.2997384,-2.5070457458496094,3573,-0.012997384,0.00015337925,3805.3903267383575,0,2963.72,27.817200000001648
0.003556077,-0.0046069287,3437824,1.0757707,0.4820724129676819,3573,-0.010757707,0.021955743,3805.6053261756897,0,2963.72,27.817200000001648
0.0011548281,-0.0039100247,3438080,1.3646805,-4.6880669593811035,3573,-0.013646804,0.0011305321,3805.821326971054,0,2963.72,27.817200000001648
0.0020633698,-0.0077357106,3438336,1.24382,-1.669889211654663,3573,-0.012438199,0.00017418456,3806.0413258075714,0,2963.72,27.817200000001648
