#{"t_start": 1603838538.0612423, "env_id": "SlimeVolley-v0"}
r,l,t
-5,628,1.487
-4,717,2.042147
-5,558,2.460374
-5,623,2.91635
-5,667,3.443181
-5,507,3.806162
-5,657,4.268427
-5,483,4.562545
-5,541,4.964844
-5,709,5.41704
-5,691,5.89848
-5,469,6.222716
-5,737,6.7278
-5,618,7.130761
-5,521,7.483087
-5,681,7.960438
-5,411,8.216935
-5,568,8.634169
-5,677,9.06808
-5,566,9.442851
-5,499,9.783007
-5,633,10.234666
-5,500,10.576819
-5,509,10.922458
-5,472,11.249788
-5,1180,12.026724
-5,605,12.464882
-5,666,12.894012
-5,584,13.319387
-5,712,13.772567
-5,590,14.199328
-5,442,14.472261
-5,414,14.768679
-5,710,15.258973
-5,529,15.616658
-5,560,15.991532
-5,665,16.460695
-5,642,16.877142
-5,748,17.38765
-5,552,17.757542
-5,438,18.066967
-5,527,18.422943
-5,537,18.78396
-5,719,19.279313
-5,627,19.68826
-5,716,20.183464
-5,685,20.662819
-3,974,21.333477
-5,724,21.794406
-5,706,22.286211
-5,550,22.656722
-5,583,23.081
-5,540,23.44287
-5,687,23.883309
-4,677,24.356349
-5,550,24.723785
-4,676,25.196277
-4,687,25.674114
-5,420,25.93503
-5,476,26.263782
-5,687,26.742492
-5,556,27.113023
-5,703,27.600041
-5,615,28.001873
-5,573,28.381176
-5,555,28.751623
-4,736,29.256211
-5,612,29.695671
-4,756,30.210609
-5,505,30.55416
-4,729,31.015933
-4,852,31.621234
-5,521,31.973589
-5,608,32.371991
-5,863,32.984579
-5,509,33.331966
-5,708,33.783373
-5,658,34.248585
-5,755,34.764642
-5,538,35.127299
-5,466,35.451663
-5,1033,36.151666
-4,600,36.547608
-4,800,37.087771
-5,423,37.389896
-5,668,37.860126
-5,541,38.223812
-5,480,38.555012
-5,740,39.022832
-4,576,39.444154
-5,740,39.951755
-5,447,40.226515
-5,579,40.649547
-5,787,41.183787
-5,450,41.460902
-4,866,42.073556
-4,632,42.485902
-5,492,42.823952
-5,520,43.176542
-5,803,43.717346
-5,632,44.167854
-5,623,44.574579
-5,700,45.061309
-5,552,45.430661
-5,587,45.817931
-5,601,46.254185
-5,550,46.622507
-5,579,47.005131
-5,642,47.460806
-4,619,47.867304
-5,818,48.439437
-5,641,48.901484
-5,618,49.305845
-5,661,49.772401
-5,519,50.124877
-5,501,50.466686
-5,822,51.016387
-4,597,51.410887
-5,881,52.032103
-5,694,52.476121
-5,435,52.783981
-5,469,53.109017
-5,510,53.456283
-4,569,53.873717
-4,677,54.404215
-4,859,55.040915
-5,406,55.366266
-5,752,55.9379
-4,669,56.420779
-5,472,56.785211
-5,537,57.187555
-5,416,57.518625
-5,432,57.859967
-5,599,58.300486
-5,651,58.771875
-5,517,59.206614
-5,457,59.52135
-5,636,60.02638
-5,683,60.516108
-5,554,60.970407
-5,785,61.56078
-5,755,62.136991
-5,727,62.652706
-5,813,63.302082
-5,764,63.882097
-5,662,64.36041
-4,595,64.840185
-5,645,65.305995
-3,841,65.932357
-5,599,66.414953
-5,503,66.797985
-5,603,67.239594
-5,639,67.745374
-5,818,68.358408
-5,484,68.729999
-5,475,69.05322
-5,411,69.380686
-5,496,69.75941
-5,580,70.189067
-5,437,70.533181
-5,585,70.964406
-4,633,71.587123
-5,436,71.874485
-5,403,72.139575
-4,645,72.563873
-5,442,72.853665
-5,800,73.378548
-5,626,73.789029
-5,456,74.088136
-5,623,74.496395
-5,603,74.891882
-5,572,75.267881
-5,744,75.755528
-3,949,76.376826
-5,444,76.667759
-5,407,76.934463
-4,559,77.300674
-5,524,77.643949
-5,389,77.898916
-5,581,78.280035
-5,670,78.719306
-5,548,79.079838
-5,741,79.569234
-5,481,79.886187
-4,859,80.451908
-4,719,80.925216
-4,705,81.389288
-4,675,81.831694
-5,414,82.104019
-4,697,82.560509
-5,581,82.940617
-5,631,83.357033
-5,680,83.804174
-5,563,84.173759
-5,461,84.476556
-4,759,84.975536
-4,706,85.439462
-5,560,85.807061
-3,662,86.241771
-5,574,86.61892
-4,730,87.097042
-5,696,87.552429
-5,603,87.947158
-5,542,88.301658
-5,525,88.645071
-5,611,89.045009
-4,621,89.451357
-5,483,89.767538
-5,562,90.135922
-5,543,90.49159
-5,723,90.965207
-4,770,91.469416
-4,713,91.9356
-5,658,92.366486
-5,538,92.718534
-5,561,93.085216
-5,497,93.410358
-5,658,93.842383
-5,597,94.234266
-5,632,94.649238
-5,593,95.039684
-5,737,95.527166
-5,534,95.879609
-5,456,96.180961
-5,501,96.511833
-5,498,96.839242
-5,507,97.172562
-5,481,97.488555
-5,590,97.877831
-4,664,98.315058
-5,692,98.7683
-5,683,99.215898
-5,465,99.520638
-4,709,99.985346
-5,425,100.264106
-5,592,100.65206
-5,652,101.078992
-5,653,101.50693
-5,817,102.041776
-5,686,102.491313
-5,551,102.852478
-5,495,103.176897
-5,630,103.589828
-5,574,103.959453
-5,647,104.342523
-5,495,104.639251
-5,555,105.003603
-5,391,105.260188
-5,627,105.671969
-5,551,106.033047
-5,610,106.43328
-5,519,106.773649
-5,603,107.170119
-5,674,107.613261
-5,672,108.055045
-5,609,108.422334
-4,710,108.854856
-5,796,109.345358
-5,577,109.685491
-2,735,110.119169
-5,574,110.458703
-5,410,110.713544
-5,450,110.978572
-5,438,111.237615
-4,910,111.822943
-5,510,112.134192
-5,458,112.412184
-5,507,112.71279
-5,466,112.98686
-5,567,113.350722
-5,588,113.731183
-5,870,114.242902
-5,692,114.65081
-5,708,115.067886
-5,994,115.652824
-5,566,115.985089
-5,546,116.306823
-5,565,116.667913
-5,597,117.018823
-5,728,117.448403
-5,521,117.756673
-5,510,118.057567
-4,613,118.420506
-4,569,118.756486
-5,525,119.065878
-5,785,119.528209
-5,478,119.810899
-4,668,120.204527
-5,616,120.567645
-4,689,120.974193
-5,514,121.301606
-4,731,121.749903
-5,520,122.056046
-5,608,122.452251
-5,772,122.95818
-5,400,123.221297
-5,587,123.607163
-5,526,123.952911
-4,631,124.367638
-4,658,124.798453
-5,497,125.123672
-5,781,125.635549
-4,886,126.216621
-5,494,126.540485
-3,898,127.129591
-5,734,127.611785
-5,706,128.074515
-5,667,128.511974
-5,489,128.832693
-5,708,129.29683
-5,415,129.568959
-5,568,129.940545
-5,506,130.27167
-5,565,130.641042
-4,877,131.214884
-5,545,131.563814
-5,799,132.086051
-5,462,132.389432
-5,457,132.68937
-5,461,132.9914
-5,403,133.255178
-4,914,133.853245
-5,773,134.360495
-5,543,134.71601
-5,473,135.025253
-4,626,135.434805
-5,560,135.801214
-5,391,136.057362
-5,698,136.514412
-4,807,137.042267
-5,672,137.481751
-5,446,137.773678
-4,570,138.146958
