ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_pol_surr,TimeElapsed,loss_kl,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,loss_ent,EpRewMean,EpLenMean
-0.3376650810241699,0,0,-0.0076237647,1.022472620010376,0.0013326472,0.028843258,256,-0.0207812,2.0781202,,
0.4797099828720093,0,0,-0.004715368,1.4192862510681152,0.0005963091,0.026044216,512,-0.020762313,2.0762315,,
0.7338645756244659,1,1,-0.004072816,1.8400964736938477,0.0009493483,0.018901873,768,-0.02073001,2.073001,-5.0,517.0
0.7357678413391113,0,1,-0.0060049295,2.258406162261963,0.0020007137,0.018643638,1024,-0.020672133,2.067213,-5.0,517.0
0.8143718391656876,1,2,-0.0041307583,2.6798267364501953,0.00082778465,0.017752768,1280,-0.020600978,2.060098,-5.0,557.0
0.728408932685852,0,2,-0.0038501676,3.0678648948669434,0.0019078441,0.025965553,1536,-0.020706957,2.0706959,-5.0,557.0
0.7262595891952515,1,3,-0.0070546065,3.4473612308502197,0.0018459987,0.022018563,1792,-0.020711588,2.071159,-5.0,558.3333333333334
0.8138110637664795,0,3,-0.0045795403,3.829367160797119,0.0011358103,0.018417753,2048,-0.02072437,2.072437,-5.0,558.3333333333334
0.8062109798192978,0,3,-0.01507758,4.207347869873047,0.0036818506,0.01427201,2304,-0.020632323,2.0632324,-5.0,558.3333333333334
0.859039694070816,1,4,-0.010532754,4.585590600967407,0.009140039,0.014150337,2560,-0.020322239,2.032224,-5.0,577.0
0.6532193124294281,0,4,-0.008348341,4.962874889373779,0.0031645834,0.027994335,2816,-0.020412508,2.0412507,-5.0,577.0
0.6634844541549683,1,5,-0.0046226475,5.340407371520996,0.0036976053,0.02013282,3072,-0.020531707,2.0531707,-5.0,613.4
0.8022816628217697,0,5,-0.00966765,5.719536304473877,0.002229128,0.013624308,3328,-0.020597162,2.0597162,-5.0,613.4
0.6290431916713715,1,6,-0.029461514,6.097399473190308,0.008842793,0.033045612,3584,-0.020703698,2.07037,-5.0,595.1666666666666
