#{"t_start": 1603445699.4267945, "env_id": "SlimeVolley-v0"}
r,l,t
-5,468,271.736361
-5,636,272.498361
-5,561,273.170173
-5,609,273.900325
-5,636,274.662514
-5,882,275.723297
-5,464,276.28327
-4,708,277.135063
-5,692,277.96517
-5,652,278.74883
-5,409,279.239442
-5,428,279.755336
-5,458,280.30539
-5,578,281.000354
-5,597,281.715654
-5,540,282.363459
-5,666,283.163502
-5,532,283.81023
-5,687,284.636075
-5,774,285.565714
-5,645,286.340645
-5,787,287.285673
-4,597,288.002037
-5,668,288.803194
-4,643,289.573727
-3,846,290.587934
-5,502,291.19018
-5,657,291.982263
-5,726,292.853735
-5,852,293.884838
-4,682,294.702762
-5,799,295.662549
-5,569,296.345275
-5,444,296.877702
-4,671,297.682936
-5,799,298.640707
-5,1052,299.906638
-5,551,300.568269
-5,466,301.127864
-5,505,301.733784
-4,563,302.408592
-5,799,303.372489
-5,471,303.941879
-4,780,304.879593
-5,420,305.383482
-5,727,306.258583
-5,555,306.923689
-5,404,307.407706
-5,371,307.852911
-5,558,308.52277
-3,1009,309.73785
-5,461,310.293301
-5,522,310.920267
-5,824,311.910728
-5,718,312.77327
-5,834,313.776226
-5,551,314.437753
-5,708,315.288341
-5,693,316.120099
-5,474,316.69209
-5,704,317.53874
-5,664,318.337221
-5,592,319.051992
-4,889,320.120321
-5,423,320.628719
-5,635,321.392065
-5,552,322.055141
-4,710,322.91486
-5,554,323.580353
-5,555,324.247223
-5,473,324.815765
-5,692,325.646795
-5,688,326.474461
-5,477,327.048291
-4,674,327.857383
-5,516,328.476593
-5,597,329.196197
-5,514,329.813435
-5,601,330.536289
-4,658,331.327274
-5,463,331.883361
-5,685,332.707099
-5,686,333.530433
-5,759,334.440893
-5,687,335.26636
-5,479,335.84054
-5,806,336.807635
-5,600,337.529423
-5,604,338.25427
-5,785,339.19693
-4,649,339.975223
-5,470,340.539372
-5,459,341.094151
-5,613,341.834755
-5,507,342.446711
-5,583,343.148424
-5,630,343.906418
-5,527,344.539212
-5,394,345.013155
-5,711,345.867934
-5,800,346.827918
-5,609,347.558525
-5,535,348.206445
-5,513,348.822159
-5,417,349.32256
-5,777,350.275198
-5,802,351.351089
-5,556,352.096149
-5,698,353.030348
-5,582,353.812953
-5,796,354.797945
-5,507,355.407599
-5,518,356.029886
-5,518,356.651262
-5,627,357.404163
-5,677,358.217075
-5,451,358.758528
-5,698,359.596477
-5,676,360.411693
-5,832,361.421647
-5,558,362.094249
-5,522,362.724211
-5,522,363.354194
-5,594,364.069245
-5,718,364.932305
-4,1134,366.298026
-5,626,367.052787
-4,776,367.989012
-5,423,368.498833
-4,848,369.518454
-5,613,370.253445
-4,881,371.310977
-5,652,372.092848
-5,615,372.830974
-5,469,373.394647
-4,734,374.282148
-5,598,375.001146
-4,696,375.837301
-5,397,376.313986
-5,715,377.171927
-4,850,378.195575
-5,717,379.057175
-5,562,379.732069
-5,517,380.356363
-5,430,380.873443
-4,638,381.638758
-5,976,382.807934
-4,627,383.559791
-5,491,384.149542
-5,584,384.849753
-3,750,385.754352
-4,621,386.500937
-5,466,387.060047
-5,678,387.873486
-5,638,388.638344
-5,676,389.448956
-5,461,390.007157
-5,420,390.511993
-5,771,391.438224
-5,777,392.37018
-5,809,393.341271
-5,700,394.182059
-5,821,395.166285
-5,567,395.848542
-5,553,396.512369
-5,731,397.389778
-4,864,398.427505
-5,888,399.500592
-5,917,400.604336
-5,567,401.290723
-5,383,401.754005
-5,561,402.429883
-5,441,402.960247
-4,889,404.035009
-4,765,404.95533
-5,519,405.581564
-5,645,406.358971
-5,519,407.031661
-5,645,407.806914
-4,886,408.871215
-5,556,409.54015
-4,788,410.485792
-5,618,411.227934
-5,949,412.367244
-5,601,413.087481
-4,617,413.828365
-4,499,414.429156
-5,525,415.059426
-5,501,415.660122
-5,729,416.535408
-4,620,417.280905
-5,643,418.058338
-5,438,418.583663
-4,958,419.733076
-5,470,420.298982
-5,697,421.134597
-5,536,421.777548
-5,728,422.650808
-5,841,423.66089
-5,822,424.646548
-5,550,425.306485
-5,622,426.051108
-5,545,426.707385
-5,657,427.495134
-4,916,428.595989
-5,422,429.10174
-5,812,430.075151
-5,790,431.023771
-5,566,431.701921
-5,613,432.437679
-4,756,433.346107
-5,752,434.248336
-5,657,435.03798
