loss_kl,EpisodesSoFar,EpThisIter,loss_pol_surr,TimestepsSoFar,loss_ent,TimeElapsed,loss_vf_loss,loss_pol_entpen,ev_tdlam_before,EpLenMean,EpRewMean
0.0068551265,0,0,-0.026207961,256,2.0727487,0.45043516159057617,0.019910714,-0.020727485,-0.22604644298553467,,
0.009581473,1,1,-0.024231147,512,2.0555582,0.6257965564727783,0.018077023,-0.020555582,0.6845040619373322,408.0,-5.0
0.002351949,1,0,-0.010934664,768,2.059749,0.8014495372772217,0.014381274,-0.02059749,0.8499590158462524,408.0,-5.0
0.0048319865,2,1,-0.022486478,1024,2.0566,0.9772899150848389,0.016813945,-0.020566002,0.8376769423484802,475.0,-5.0
0.00518753,2,0,-0.01570127,1280,2.0467525,1.1517081260681152,0.018354671,-0.020467525,0.81802137196064,475.0,-5.0
0.008815762,2,0,-0.021219369,1536,2.0018697,1.3264634609222412,0.013576552,-0.020018697,0.8327356576919556,475.0,-5.0
0.0143658295,2,0,-0.02666565,1792,1.9622515,1.501744270324707,0.019275228,-0.019622514,0.7406014204025269,475.0,-5.0
0.00998815,3,1,-0.028406892,2048,1.9812382,1.6773006916046143,0.015368026,-0.019812383,0.7829471379518509,621.0,-4.666666666666667
0.005112735,3,0,-0.024422636,2304,1.984407,1.8526275157928467,0.029733054,-0.01984407,0.6004701554775238,621.0,-4.666666666666667
0.010275174,4,1,-0.020006983,2560,1.988609,2.029358386993408,0.016702097,-0.01988609,0.53648242354393,635.5,-4.75
0.009912005,4,0,-0.021936897,2816,1.9203963,2.204616069793701,0.018241707,-0.019203965,0.5226378440856934,635.5,-4.75
0.0036347103,4,0,-0.013787692,3072,2.0102167,2.379906415939331,0.019642342,-0.020102166,0.8249683827161789,635.5,-4.75
0.006515938,5,1,-0.02394823,3328,1.9367929,2.5558760166168213,0.009001091,-0.019367928,0.808290645480156,640.2,-4.8
0.010680394,5,0,-0.01928135,3584,1.9612494,2.731546401977539,0.014483222,-0.019612495,0.7262669801712036,640.2,-4.8
0.0069174455,6,1,-0.018411329,3840,1.9628825,2.9059863090515137,0.010607917,-0.019628827,0.8204656541347504,621.1666666666666,-4.833333333333333
0.0071193203,6,0,-0.033945642,4096,1.9809574,3.081063747406006,0.017656626,-0.019809574,0.7788906991481781,621.1666666666666,-4.833333333333333
0.0052507287,7,1,-0.018880684,4352,1.9519308,3.2563416957855225,0.006606081,-0.019519307,0.829553633928299,591.5714285714286,-4.857142857142857
0.0034537055,7,0,-0.01690754,4608,1.9515395,3.4309074878692627,0.013222664,-0.019515395,0.8555924445390701,591.5714285714286,-4.857142857142857
0.016762163,8,1,-0.026195077,4864,1.9596585,3.605865240097046,0.0039860005,-0.019596584,0.7790926545858383,584.25,-4.875
0.0046913503,8,0,-0.016145255,5120,1.9652245,3.7810580730438232,0.008214754,-0.019652246,0.8759723231196404,584.25,-4.875
0.004951772,8,0,-0.021239623,5376,1.9413375,3.9565913677215576,0.012239791,-0.019413374,0.8366068601608276,584.25,-4.875
0.008901624,9,1,-0.016943159,5632,1.9071159,4.131447792053223,0.0080005815,-0.019071158,0.7577085644006729,603.7777777777778,-4.888888888888889
