#{"t_start": 1603536778.3397646, "env_id": "SlimeVolley-v0"}
r,l,t
-5,795,3.555856
-5,504,4.317325
-4,819,5.523941
-5,595,6.387071
-5,678,7.499295
-5,572,8.419192
-5,723,9.616566
-5,525,10.468135
-5,606,11.420204
-5,760,12.73124
-5,520,13.642688
-5,619,14.647084
-5,830,15.858538
-5,681,16.898086
-3,1203,18.622379
-5,683,19.663616
-5,493,20.402025
-4,908,21.698641
-5,700,22.759766
-5,607,23.628148
-5,533,24.498703
-5,427,25.07239
-5,537,25.857504
-5,652,26.859713
-5,737,27.958323
-5,561,28.777288
-5,717,29.856744
-5,471,30.565157
-5,655,31.484432
-5,636,32.469248
-5,584,33.363082
-5,640,34.262623
-5,428,34.921696
-5,621,35.888714
-4,1180,37.581838
-5,560,38.392784
-5,779,39.538524
-5,702,40.599724
-5,489,41.33027
-5,756,42.452087
-5,705,43.517669
-5,481,44.244531
-5,847,45.475401
-5,479,46.198364
-5,961,47.641423
-5,572,48.46473
-5,530,49.2435
-5,531,50.024103
-5,485,50.748958
-5,763,51.881279
-5,432,52.502873
-5,548,53.387109
-5,616,54.262959
-5,722,55.42241
-5,724,56.507111
-5,510,57.264399
-5,595,58.12168
-4,619,59.018808
-5,468,59.737517
-5,561,60.55342
-5,901,61.937342
-5,515,62.697407
-5,479,63.445789
-5,549,64.259971
-5,490,65.068586
-5,497,65.882151
-5,622,66.768839
-5,696,67.829196
-5,900,69.175716
-5,540,70.129751
-5,561,70.94317
-5,677,71.888435
-5,471,72.599063
-5,416,73.248258
-5,574,74.075514
-5,766,75.215339
-5,878,76.568837
-5,506,77.324926
-5,546,78.169191
-5,596,79.086412
-5,453,79.802217
-5,528,80.578922
-4,865,81.858447
-5,643,82.855296
-5,1036,84.388408
-5,838,85.6794
-4,740,86.896769
-5,393,87.430609
-4,752,88.548648
-5,938,89.964047
-5,584,90.807947
-5,861,92.174709
-4,722,93.373846
-4,544,94.172827
-5,542,94.964481
-5,536,95.748765
-5,648,96.661665
-5,589,97.595117
-5,452,98.200255
