loss_pol_entpen,EpLenMean,loss_kl,EpisodesSoFar,EpRewMean,ev_tdlam_before,TimestepsSoFar,loss_vf_loss,TimeElapsed,loss_pol_surr,loss_ent,EpThisIter
0.0,2996.46,0.0037609525,1737,-1.15,0.5627478659152985,2121728,0.0025028335,2419.5885434150696,-0.0020792547,0.703677,2
0.0,2996.46,0.0045263637,1738,-1.16,0.4447125792503357,2125824,0.0017711647,2424.113545656204,-0.003948819,0.7750007,1
0.0,2996.46,0.0037574123,1739,-1.17,0.6852442026138306,2129920,0.0025850274,2428.6435437202454,-0.0031253225,0.648399,1
0.0,2996.46,0.004087881,1741,-1.18,0.45913511514663696,2134016,0.002036133,2433.1355435848236,-0.004693702,0.6968416,2
0.0,2996.46,0.0039600483,1742,-1.15,-2.2869620323181152,2138112,0.00022664494,2437.637542486191,-0.0023733082,0.72100955,1
0.0,2996.46,0.0059345216,1743,-1.15,0.4776092767715454,2142208,0.0005821511,2442.2435433864594,-0.0012388832,0.6953191,1
0.0,2996.46,0.0032239982,1745,-1.14,0.4771910309791565,2146304,0.0054199616,2446.776381969452,-0.002989442,0.5246062,2
0.0,2996.46,0.003357439,1746,-1.12,0.4200894832611084,2150400,0.0033014936,2451.3913853168488,-0.0027456433,0.6003837,1
0.0,2996.46,0.0035484638,1747,-1.09,0.6330751478672028,2154496,0.0039021675,2455.9792687892914,-0.0016594406,0.5840503,1
0.0,2996.46,0.0036501181,1749,-1.09,0.47208118438720703,2158592,0.0034876307,2460.6461346149445,-0.0031686327,0.6454795,2
0.0,2996.46,0.0036647536,1750,-1.11,0.6359604597091675,2162688,0.0023455503,2465.309131860733,-0.0011843212,0.64864904,1
0.0,2996.46,0.0036904349,1752,-1.13,0.5102378726005554,2166784,0.0035030623,2469.9650065898895,-0.0037125952,0.6462805,2
0.0,2996.46,0.0033212523,1753,-1.14,0.04950982332229614,2170880,0.0013403976,2474.5722801685333,-0.001961751,0.59971607,1
0.0,2996.46,0.0034765552,1754,-1.13,0.1820528507232666,2174976,0.0016445473,2478.9423308372498,-0.0033839764,0.7081018,1
0.0,2996.46,0.004117277,1756,-1.12,0.557330846786499,2179072,0.0011456901,2483.4112787246704,-0.0017929818,0.69632655,2
0.0,2996.46,0.003687827,1757,-1.12,0.44233083724975586,2183168,0.0018301457,2488.0381405353546,-0.0036341962,0.64490944,1
0.0,2996.46,0.0033565536,1758,-1.12,0.7196639478206635,2187264,0.0008486516,2492.6391389369965,-0.0023657435,0.69866145,1
0.0,2996.46,0.0030663516,1760,-1.13,0.37957334518432617,2191360,0.002169944,2497.1321403980255,-0.0015531256,0.6375761,2
0.0,2996.46,0.0030586752,1761,-1.11,0.40037018060684204,2195456,0.0010548929,2501.7391426563263,-0.001816656,0.6478058,1
0.0,2996.46,0.003624399,1762,-1.1,0.40685367584228516,2199552,0.0040318687,2506.3231422901154,-0.0044102524,0.57950383,1
0.0,2996.46,0.0035369021,1764,-1.07,0.19875085353851318,2203648,0.0010897458,2510.7891404628754,-0.0013239891,0.66785747,2
0.0,2996.46,0.0035798023,1765,-1.06,0.6497437655925751,2207744,0.0017182884,2515.395095348358,-0.003318418,0.6311953,1
0.0,2996.46,0.0053469697,1767,-1.07,0.44630563259124756,2211840,0.0022510823,2519.9060945510864,-0.002813803,0.64440054,2
0.0,2996.46,0.0042900275,1768,-1.1,0.3922504186630249,2215936,0.0034576328,2524.6049296855927,-0.003481027,0.6205309,1
0.0,2996.46,0.0037638117,1769,-1.08,0.6183763146400452,2220032,0.0014810142,2529.1409306526184,-0.00280744,0.6681837,1
0.0,2996.46,0.004207157,1771,-1.11,0.5294742584228516,2224128,0.0022669444,2533.695928812027,-0.0061579067,0.70252556,2
0.0,2996.46,0.003053503,1772,-1.12,0.2881357669830322,2228224,0.0018474758,2538.330929517746,-0.0045242305,0.6223332,1
0.0,2996.46,0.002875855,1773,-1.08,0.13147622346878052,2232320,0.00058013166,2542.933840751648,-0.00023662625,0.6418201,1
0.0,2996.46,0.0053140433,1775,-1.08,0.6675187647342682,2236416,0.0010769059,2547.498872756958,-0.004710291,0.703218,2
0.0,2996.46,0.0036621375,1776,-1.07,0.312528133392334,2240512,0.0034771664,2552.0835394859314,-0.0021610972,0.6364205,1
0.0,2996.46,0.003936842,1778,-1.03,0.43653106689453125,2244608,0.0031113017,2556.620428085327,-0.0026981002,0.6820905,2
0.0,2996.46,0.0040381113,1779,-1.0,0.6257964670658112,2248704,0.0034537872,2561.2380316257477,-0.0026585262,0.63071424,1
0.0,2996.46,0.0036288954,1779,-1.0,-0.9812079668045044,2252800,0.00049841043,2581.1310319900513,-0.0024691157,0.6489795,0
0.0,3020.72,0.0025168187,1781,-1.0,-0.34146082401275635,2256896,0.00019190724,2585.7179362773895,-0.0023419526,0.5347925,2
0.0,3020.72,0.003559017,1782,-1.0,0.4118502736091614,2260992,0.0025216925,2590.17542719841,-0.00356012,0.5933383,1
0.0,3020.72,0.0028639995,1784,-1.03,0.6327437162399292,2265088,0.0014336656,2594.618228673935,-0.0022453433,0.5247877,2
0.0,3020.72,0.004186588,1785,-0.97,0.24415695667266846,2269184,0.005540273,2599.065225839615,-0.005236007,0.6541027,1
0.0,3020.72,0.0035250746,1786,-0.97,0.4335383176803589,2273280,0.0029280684,2603.6532254219055,-0.003327551,0.68424696,1
0.0,3020.72,0.0031811092,1788,-0.97,0.2219454050064087,2277376,0.0014848612,2608.162225484848,-0.0013815896,0.6799328,2
0.0,3020.72,0.0031155932,1789,-0.99,0.526616096496582,2281472,0.0049295826,2612.5752255916595,-0.0028930362,0.5546288,1
0.0,3020.72,0.0031617833,1790,-1.02,0.21203601360321045,2285568,0.0023571623,2616.953224658966,-0.0016812976,0.6313329,1
0.0,3020.72,0.0032296113,1792,-1.01,-0.4750785827636719,2289664,0.0003621277,2621.592045545578,-0.0015197238,0.71098447,2
0.0,3020.72,0.0044070045,1793,-1.02,0.4137267470359802,2293760,0.0029180858,2626.0169780254364,-0.0043800576,0.6693536,1
0.0,3020.72,0.0029696254,1794,-1.02,0.3670668601989746,2297856,0.0030298005,2630.4899775981903,-0.002870004,0.5943048,1
0.0,3020.72,0.0032214525,1796,-1.03,0.43403416872024536,2301952,0.004810198,2634.935978412628,-0.0021907901,0.5919341,2
0.0,3022.02,0.0030904543,1797,-0.99,0.09938079118728638,2306048,0.00233027,2639.4137761592865,-0.0016406663,0.6821777,1
0.0,3022.02,0.003759106,1799,-1.0,0.6291969120502472,2310144,0.0019557946,2643.7403655052185,-0.0019639735,0.6237846,2
0.0,3022.02,0.0025882255,1800,-1.0,0.21786713600158691,2314240,0.0014211707,2648.207015514374,-0.0008910361,0.6083008,1
0.0,3022.02,0.0026680955,1801,-1.0,0.6207665503025055,2318336,0.0019140751,2652.610015630722,-0.0019812696,0.59764355,1
0.0,3022.02,0.003367504,1803,-0.97,0.4294295310974121,2322432,0.0029659495,2657.0195603370667,-0.0055606924,0.5660234,2
0.0,3022.02,0.004726976,1804,-0.97,0.5144828259944916,2326528,0.00603763,2661.6356325149536,-0.002170873,0.7315798,1
0.0,3022.02,0.0024322094,1805,-0.96,0.17276740074157715,2330624,0.0019633782,2665.949598312378,-0.0015787729,0.63114405,1
0.0,3022.02,0.0033372568,1807,-0.95,0.4962958097457886,2334720,0.003135894,2670.324602127075,-0.0017215997,0.6438958,2
0.0,3014.2,0.0028681091,1808,-0.98,0.6586298048496246,2338816,0.004274474,2675.0746862888336,-0.0035531996,0.5744133,1
0.0,3016.44,0.0031369363,1810,-0.93,0.5082012116909027,2342912,0.0033098417,2679.5506505966187,-0.0012679873,0.5712525,2
0.0,3016.44,0.003061824,1811,-0.94,0.3406846523284912,2347008,0.0016983291,2683.970684528351,-0.0022694042,0.6192411,1
0.0,3016.44,0.0030209327,1812,-0.95,0.5623634457588196,2351104,0.0027540852,2688.349648952484,-0.0050239065,0.53901416,1
0.0,3016.44,0.0028648947,1814,-0.99,0.5667834579944611,2355200,0.0042143683,2692.85569357872,-0.0022406115,0.6314905,2
0.0,3016.44,0.0026032168,1815,-0.98,0.3724334239959717,2359296,0.0038513527,2697.3984999656677,-0.00085687276,0.6203053,1
0.0,3016.44,0.0034307328,1817,-0.97,0.5577990710735321,2363392,0.0022087388,2701.8305053710938,-0.0016134189,0.66244423,2
0.0,3016.44,0.0051320796,1818,-0.96,0.45459991693496704,2367488,0.004395789,2706.2994208335876,-0.0032143202,0.6858848,1
0.0,3016.44,0.0039643976,1819,-0.96,0.5840003490447998,2371584,0.002064468,2710.7897350788116,-0.002441689,0.687419,1
0.0,3016.44,0.0044051986,1821,-0.95,0.5232027769088745,2375680,0.004893272,2715.18989276886,-0.0046490734,0.70035994,2
0.0,3016.44,0.0045105875,1822,-0.92,0.5810564160346985,2379776,0.0055567287,2719.6689054965973,-0.0020261677,0.68747747,1
0.0,3016.44,0.002988804,1823,-0.9,0.4338545799255371,2383872,0.0023189166,2724.07089304924,-0.0020066984,0.57079333,1
0.0,3016.44,0.002964803,1825,-0.92,0.27989089488983154,2387968,0.0014935029,2728.557894706726,-0.0020912727,0.6563167,2
0.0,3016.44,0.0032152985,1826,-0.92,-0.6574280261993408,2392064,0.00019404103,2733.090893507004,-0.0017898125,0.7554022,1
0.0,3016.44,0.004465412,1827,-0.93,0.4289257526397705,2396160,0.003341578,2737.6277072429657,-0.0047802427,0.7671809,1
0.0,3016.44,0.0032848122,1829,-0.95,0.13595199584960938,2400256,0.0004904477,2742.049077272415,-0.0021428107,0.6406428,2
0.0,3016.44,0.0032506487,1830,-0.96,-2.4671337604522705,2404352,0.00014586611,2746.4460773468018,-0.003858183,0.67568624,1
0.0,3016.44,0.0032838357,1832,-0.93,0.37069785594940186,2408448,0.0034644434,2750.846961259842,-0.00602623,0.6530854,2
0.0,3016.44,0.0025852593,1833,-0.92,-4.201754570007324,2412544,0.0001769169,2755.3754794597626,-0.0005313145,0.6465289,1
0.0,3016.44,0.0035586061,1834,-0.92,0.3360546827316284,2416640,0.0007167876,2759.761284828186,-0.002248777,0.6901051,1
0.0,3016.44,0.0029599357,1836,-0.88,0.2956418991088867,2420736,0.0026742767,2764.2183289527893,-0.0025139698,0.60931927,2
0.0,3016.44,0.0029013066,1837,-0.89,0.40416133403778076,2424832,0.0023839094,2768.696328639984,-0.0021316856,0.63570154,1
0.0,3016.44,0.0030048934,1838,-0.88,0.5243893265724182,2428928,0.0016607558,2773.1701900959015,-0.0016412192,0.63938904,1
0.0,3016.44,0.0028707867,1840,-0.85,0.3421436548233032,2433024,0.0014397254,2777.590179681778,-0.0015267956,0.66307807,2
0.0,3016.44,0.0026270465,1841,-0.83,0.3181806802749634,2437120,0.0019327351,2781.9875979423523,-0.0011599931,0.6353552,1
0.0,3016.44,0.0033005702,1842,-0.83,0.3216291069984436,2441216,0.0019285937,2786.2905566692352,-0.0028612935,0.7108595,1
0.0,3016.44,0.0033079067,1844,-0.81,0.49162548780441284,2445312,0.0010856075,2790.7005577087402,-0.0015252996,0.68772703,2
0.0,3016.44,0.0037167207,1845,-0.8,0.5084842443466187,2449408,0.005247887,2795.174882173538,-0.0017105187,0.65130156,1
0.0,3016.44,0.0032880092,1847,-0.82,0.3852674961090088,2453504,0.0021639918,2799.6538801193237,-0.002517618,0.7110041,2
0.0,3016.44,0.0037191506,1848,-0.81,0.10582321882247925,2457600,0.0017577832,2804.1413819789886,-0.002953806,0.6428751,1
0.0,3016.44,0.004022956,1849,-0.8,0.6362742185592651,2461696,0.0012081247,2808.561381816864,-0.004546264,0.68396187,1
0.0,3016.44,0.0031673582,1851,-0.78,0.3066712021827698,2465792,0.0030950392,2813.025640964508,-0.002296926,0.689059,2
0.0,3016.44,0.0026293658,1852,-0.76,0.4408137798309326,2469888,0.004232163,2817.521637201309,-0.0020037964,0.58144355,1
0.0,3016.44,0.002480011,1853,-0.77,0.34764915704727173,2473984,0.00384186,2821.8187012672424,-0.0004482899,0.622371,1
0.0,3016.44,0.003445506,1855,-0.74,0.22474098205566406,2478080,0.0017299828,2826.136701107025,-0.0027027582,0.6180328,2
0.0,3016.44,0.00277013,1856,-0.76,0.47569823265075684,2482176,0.004190867,2830.4917027950287,-0.004417957,0.69862586,1
0.0,3016.44,0.002300502,1858,-0.75,0.43420976400375366,2486272,0.0022917043,2835.00524353981,-0.0010192547,0.5713839,2
0.0,3016.44,0.0025726615,1859,-0.76,0.40209758281707764,2490368,0.0013316585,2839.5116164684296,-0.0030489464,0.6315049,1
0.0,3016.44,0.002490698,1860,-0.74,0.35440194606781006,2494464,0.00075511093,2843.9076642990112,-0.0023545208,0.70960516,1
0.0,3016.44,0.0031564883,1862,-0.75,0.3854292035102844,2498560,0.0058043585,2848.325664281845,-0.0027828845,0.5704486,2
0.0,3016.44,0.0033284167,1862,-0.75,0.6010175347328186,2502656,0.0031363722,2866.1292963027954,-0.002059911,0.69326353,0
0.0,3034.26,0.002876384,1864,-0.77,-0.09614098072052002,2506752,0.0001738265,2870.486296415329,-0.0016850749,0.6703433,2
0.0,3034.26,0.002381012,1865,-0.78,-0.2343806028366089,2510848,0.00014527692,2874.946296453476,-0.0006072253,0.6694402,1
0.0,3034.26,0.0029057823,1866,-0.78,0.6017192900180817,2514944,0.0029084664,2879.371296644211,-0.002225973,0.65977436,1
0.0,3034.26,0.0024371305,1868,-0.76,-1.8704555034637451,2519040,0.00019550529,2883.7772965431213,-0.0011649779,0.6486707,2
0.0,3034.26,0.002666961,1869,-0.75,0.431881308555603,2523136,0.001518057,2888.182296514511,-0.0010452461,0.67274797,1
0.0,3034.26,0.0039026607,1871,-0.73,0.27233779430389404,2527232,0.001733478,2892.601309776306,-0.0049849777,0.64449894,2
0.0,3034.26,0.002401465,1872,-0.72,-1.0532114505767822,2531328,0.0001354494,2897.0153098106384,-0.0030063065,0.5850166,1
0.0,3034.26,0.0026424131,1873,-0.73,0.516997218132019,2535424,0.0007657829,2901.5405583381653,-0.0011127898,0.6759098,1
0.0,3034.26,0.0026736062,1875,-0.73,-2.6518993377685547,2539520,0.00013021671,2905.974089860916,-0.0026562493,0.6395204,2
0.0,3034.26,0.0029384973,1876,-0.74,0.4383441209793091,2543616,0.0025500604,2910.4444811344147,-0.0022766788,0.5598239,1
0.0,3034.26,0.0034218444,1877,-0.75,0.5598905980587006,2547712,0.0041092355,2914.868480205536,-0.0041245176,0.6491975,1
0.0,3034.26,0.004327172,1879,-0.8,0.3817223906517029,2551808,0.007197623,2919.264480113983,-0.0043581254,0.6848742,2
0.0,3010.0,0.003188766,1880,-0.78,0.2130270004272461,2555904,0.002780713,2923.7252905368805,-0.0022016016,0.7454498,1
0.0,3010.0,0.0030323535,1882,-0.8,0.5636273920536041,2560000,0.0014598041,2928.1583116054535,-0.0019196081,0.6719312,2
0.0,3010.0,0.0031833416,1883,-0.78,0.6218859255313873,2564096,0.0020903007,2932.6283066272736,-0.0034774307,0.7777903,1
0.0,3010.0,0.0025527303,1884,-0.77,0.19499272108078003,2568192,0.00082306017,2937.0552530288696,-0.00083836354,0.6603521,1
0.0,3010.0,0.002525109,1886,-0.78,-0.4636852741241455,2572288,0.0001261273,2941.448252439499,-0.0005808308,0.6613106,2
0.0,3010.0,0.0033697372,1887,-0.8,0.18464934825897217,2576384,0.0052151196,2945.826253414154,-0.0041512987,0.6362964,1
0.0,3010.0,0.002242278,1888,-0.83,0.4750857353210449,2580480,0.0015551414,2950.285252094269,-0.00080038747,0.6413359,1
0.0,3010.0,0.0024943377,1890,-0.81,0.34604912996292114,2584576,0.0023820237,2954.735253095627,-0.0012909726,0.60477513,2
0.0,3010.0,0.0037578568,1891,-0.83,0.551026850938797,2588672,0.0016707655,2959.203361749649,-0.003284805,0.6446212,1
0.0,3010.0,0.0027323556,1892,-0.82,0.1020318865776062,2592768,0.00062377454,2963.6541690826416,-0.0019910727,0.6364483,1
0.0,3010.0,0.0030572657,1894,-0.81,0.27726632356643677,2596864,0.0042769425,2968.1239066123962,-0.004466327,0.6852274,2
0.0,3010.0,0.0027733098,1895,-0.82,0.2526894807815552,2600960,0.0014044476,2972.619156360626,-0.003614949,0.6513099,1
0.0,3010.0,0.0030193848,1897,-0.77,-2.568537712097168,2605056,0.00015477125,2977.011927843094,-0.0025809011,0.6663331,2
0.0,3010.0,0.0029172485,1898,-0.78,0.47868651151657104,2609152,0.0016010536,2981.4169132709503,-0.0026063772,0.6924978,1
0.0,3010.0,0.0027530033,1899,-0.77,0.30257725715637207,2613248,0.00078067946,2985.7299134731293,-0.0015894936,0.7088373,1
0.0,3010.0,0.0036201973,1901,-0.75,0.6679249107837677,2617344,0.0010845921,2990.1609120368958,-0.0041539795,0.7331222,2
0.0,3010.0,0.0022553003,1902,-0.77,0.4657559394836426,2621440,0.0008677226,2994.635282278061,-0.0016895701,0.6218929,1
0.0,3010.0,0.0042040558,1903,-0.77,0.43061840534210205,2625536,0.0038770826,2999.1564753055573,-0.0045536645,0.682548,1
0.0,3008.63,0.003181562,1905,-0.82,0.5511411428451538,2629632,0.0017127839,3003.691474676132,-0.0032135677,0.6962055,2
0.0,3008.63,0.0035411182,1906,-0.83,0.37787574529647827,2633728,0.001827586,3008.1148312091827,-0.0031863085,0.661036,1
0.0,3008.63,0.0027869288,1907,-0.81,-1.9791772365570068,2637824,0.00021945233,3012.420829296112,-0.00074474217,0.74197227,1
0.0,3016.45,0.0033416918,1909,-0.76,0.22464728355407715,2641920,0.0022472173,3016.8098306655884,-0.002141559,0.6773571,2
0.0,3016.45,0.0027662027,1910,-0.79,0.3707316517829895,2646016,0.0035148882,3021.2808434963226,-0.0018588105,0.6001557,1
0.0,3016.45,0.0024062472,1912,-0.77,0.38588839769363403,2650112,0.0021326002,3025.681829929352,-0.0024007778,0.6463411,2
0.0,3016.45,0.0028073075,1913,-0.77,0.6109474301338196,2654208,0.0008510214,3030.055830717087,-0.0020028846,0.6935216,1
0.0,3016.45,0.004418706,1914,-0.76,0.48902302980422974,2658304,0.0023634857,3034.573618888855,-0.0039057015,0.7304219,1
0.0,3016.45,0.0021949392,1916,-0.74,0.565712571144104,2662400,0.0030704883,3038.9861748218536,-0.001529228,0.58064014,2
0.0,3016.45,0.0029206912,1917,-0.75,-0.6654700040817261,2666496,0.00017058225,3043.3091394901276,-0.002040191,0.6654999,1
0.0,3016.45,0.0024229211,1918,-0.75,0.44717323780059814,2670592,0.003678911,3047.72913980484,-0.0035413052,0.61719406,1
0.0,3016.45,0.0026531243,1920,-0.78,0.2503544092178345,2674688,0.0017443772,3052.05149769783,-0.0030753517,0.6209551,2
0.0,3016.45,0.0030868738,1921,-0.75,0.252632737159729,2678784,0.0012799856,3056.493474006653,-0.0017808923,0.6926726,1
0.0,3016.45,0.0026789443,1923,-0.76,0.6403964459896088,2682880,0.001271389,3061.003697156906,-0.0012113142,0.7025063,2
0.0,3016.45,0.002698261,1924,-0.75,-3.7400155067443848,2686976,0.00010977421,3065.557317495346,-0.0013926371,0.65626514,1
0.0,3016.45,0.0021847936,1925,-0.75,0.4498692750930786,2691072,0.0011646106,3069.934604406357,-0.000606786,0.6786695,1
0.0,3016.45,0.002148658,1927,-0.75,0.6863546669483185,2695168,0.0028328567,3074.284908771515,-0.0020629212,0.55451304,2
0.0,3016.45,0.0024863689,1928,-0.74,0.36656564474105835,2699264,0.0022289525,3078.594907283783,-0.0019291331,0.67037565,1
0.0,3016.45,0.0030495254,1929,-0.76,0.5449605584144592,2703360,0.002429264,3083.067907810211,-0.003715641,0.719031,1
0.0,3016.45,0.0028155036,1931,-0.78,0.6160528361797333,2707456,0.0018803331,3087.544251680374,-0.0017046148,0.65900254,2
0.0,3016.45,0.0030086176,1932,-0.78,0.4076518416404724,2711552,0.003151173,3091.948098897934,-0.0022692962,0.6899773,1
0.0,3016.45,0.0027437836,1933,-0.79,0.5037793815135956,2715648,0.0015798478,3096.407066822052,-0.0027914937,0.64149183,1
0.0,3016.45,0.0029141223,1935,-0.8,0.5607298910617828,2719744,0.003965127,3100.8593561649323,-0.0025261203,0.6114435,2
0.0,3016.45,0.0027346138,1936,-0.79,0.5834589898586273,2723840,0.0023046494,3105.331747531891,-0.0017690649,0.6577543,1
0.0,3016.45,0.0021776464,1938,-0.77,0.5485314428806305,2727936,0.0010154112,3109.7868704795837,-0.0016757074,0.61472654,2
0.0,3016.45,0.0021976384,1939,-0.77,0.6016244888305664,2732032,0.0010246377,3114.1992065906525,-0.0022680473,0.5990252,1
0.0,3016.45,0.0029143428,1940,-0.77,0.23251014947891235,2736128,0.006139892,3118.6045150756836,-0.0032787826,0.6828582,1
0.0,3012.32,0.0021637385,1942,-0.83,0.2006562352180481,2740224,0.0009451375,3123.080761909485,-0.0013714907,0.6384483,2
0.0,3012.32,0.0028434952,1943,-0.83,0.6650390326976776,2744320,0.000689858,3127.478760957718,-0.0015383573,0.6976188,1
0.0,3012.32,0.0023582575,1944,-0.85,0.5441193282604218,2748416,0.0060366993,3131.9496393203735,-0.0028950367,0.6340659,1
0.0,3012.32,0.0030149454,1945,-0.87,0.45897215604782104,2752512,0.0015842706,3155.352695465088,-0.0039042528,0.67050105,1
0.0,3027.82,0.002909282,1947,-0.87,0.6342441439628601,2756608,0.0018781403,3159.824464082718,-0.004099537,0.6177922,2
0.0,3027.82,0.0023909821,1948,-0.86,-2.354620933532715,2760704,0.000109910914,3164.3616104125977,-0.0015196963,0.6209542,1
0.0,3027.82,0.0028363261,1949,-0.85,0.47351521253585815,2764800,0.005351611,3168.870498895645,-0.0023361617,0.53671646,1
0.0,3027.82,0.0021166252,1951,-0.86,0.5133282244205475,2768896,0.00093468965,3173.3334991931915,-0.0013351239,0.58027786,2
0.0,3027.82,0.0022062673,1952,-0.88,0.37525731325149536,2772992,0.0035329247,3177.7704994678497,-0.0018984398,0.6120248,1
0.0,3027.82,0.0029264474,1954,-0.9,0.31720513105392456,2777088,0.0038296257,3182.1832756996155,-0.0027326955,0.67643857,2
0.0,3027.82,0.0022246472,1955,-0.93,0.6186170279979706,2781184,0.0039355448,3186.60227560997,-0.0013900702,0.6856929,1
0.0,3027.82,0.0020790945,1956,-0.9,0.285866916179657,2785280,0.0023749527,3191.035264492035,-0.00069950474,0.6460471,1
0.0,3027.82,0.002254058,1958,-0.87,-0.5994914770126343,2789376,0.00022021508,3195.51282453537,-0.0013891361,0.6476691,2
0.0,3027.82,0.002362587,1959,-0.86,-0.7541248798370361,2793472,0.00016179649,3200.1150839328766,-0.0019971896,0.5773751,1
0.0,3027.82,0.0020489974,1960,-0.85,0.16533923149108887,2797568,0.0026448793,3204.636109352112,-0.0013870399,0.5729062,1
0.0,3027.82,0.0024484582,1962,-0.85,0.4291125535964966,2801664,0.0038552852,3209.103110074997,-0.0024890238,0.5800029,2
0.0,3010.0,0.0028966765,1963,-0.83,0.09222513437271118,2805760,0.0019488422,3213.5681097507477,-0.0030875907,0.6089732,1
0.0,3010.0,0.002479815,1964,-0.84,0.3854523301124573,2809856,0.0022461186,3217.9911098480225,-0.0021830867,0.6344372,1
0.0,3010.0,0.0026793536,1966,-0.84,0.6695626378059387,2813952,0.001789445,3222.479109764099,-0.0024167004,0.692234,2
0.0,3010.0,0.0031294266,1967,-0.82,0.43678969144821167,2818048,0.0026022552,3226.9291093349457,-0.002083507,0.6588274,1
0.0,3010.0,0.0021648305,1969,-0.85,0.3885781764984131,2822144,0.00097441283,3231.4728796482086,-0.0010146077,0.63525164,2
0.0,3010.0,0.0018966259,1970,-0.86,0.14800924062728882,2826240,0.0010324502,3235.9679374694824,-0.0023576533,0.55183816,1
0.0,3010.0,0.0026838463,1971,-0.84,0.5161645710468292,2830336,0.0040607126,3240.4249365329742,-0.0040250625,0.6101702,1
0.0,3010.0,0.0017959214,1973,-0.84,-1.1816205978393555,2834432,0.00022558516,3244.907972097397,-0.0015443345,0.58435893,2
0.0,3010.0,0.0023425743,1974,-0.83,-0.765119194984436,2838528,0.00014088016,3249.2279376983643,-0.002041319,0.6435978,1
0.0,3010.0,0.0027474056,1975,-0.83,0.4170747399330139,2842624,0.0025511154,3253.5379362106323,-0.003712092,0.5865559,1
0.0,3010.0,0.00253189,1977,-0.81,0.62120720744133,2846720,0.0010099363,3258.0228111743927,-0.0030407785,0.65171677,2
0.0,3010.0,0.0026478323,1978,-0.79,0.5824171900749207,2850816,0.0025447165,3262.521966457367,-0.004102283,0.63556886,1
0.0,3010.0,0.0021871994,1979,-0.78,0.50718954205513,2854912,0.0028182436,3266.9719593524933,-0.0017177998,0.621382,1
0.0,3010.0,0.0029767961,1981,-0.79,0.586607426404953,2859008,0.0027806326,3271.2805104255676,-0.0025795395,0.593499,2
0.0,3010.0,0.0020177802,1982,-0.76,0.4840046167373657,2863104,0.002585489,3275.6583321094513,-0.0017702768,0.5870899,1
0.0,3010.0,0.002216395,1984,-0.76,0.17804616689682007,2867200,0.0013620616,3280.1121940612793,-0.0013200704,0.5727777,2
0.0,3010.0,0.0027691452,1985,-0.78,0.1970396637916565,2871296,0.0031702623,3284.4191932678223,-0.002451095,0.6198682,1
0.0,3010.0,0.002424118,1986,-0.77,0.4419502019882202,2875392,0.0010390963,3288.823192358017,-0.001874152,0.6167273,1
0.0,3010.0,0.0035727345,1988,-0.74,0.42504775524139404,2879488,0.0015553813,3293.2353641986847,-0.004767834,0.62699205,2
0.0,3010.0,0.0020460372,1989,-0.73,-3.2710142135620117,2883584,0.0001645943,3297.6113641262054,-0.0006774331,0.5508202,1
0.0,3010.0,0.0030011707,1990,-0.73,0.49338459968566895,2887680,0.003591506,3302.1027131080627,-0.0015057784,0.57794464,1
0.0,3010.0,0.001529154,1992,-0.72,-2.203176498413086,2891776,0.00021933782,3306.5486364364624,-0.00040198365,0.49231797,2
0.0,3010.0,0.0018803212,1993,-0.72,-0.6133168935775757,2895872,0.000110475914,3310.961636543274,-0.00223024,0.56085134,1
0.0,3010.0,0.0024537041,1994,-0.71,0.2219475507736206,2899968,0.0016737041,3315.392636537552,-0.0030546465,0.6430889,1
0.0,3010.0,0.00196727,1996,-0.7,0.3977816104888916,2904064,0.0012772874,3319.7858753204346,-0.0025458133,0.62084156,2
0.0,3010.0,0.0017843565,1997,-0.7,-4.271502494812012,2908160,0.00013783418,3324.136714696884,-0.0013162371,0.5442036,1
0.0,3010.0,0.001882151,1999,-0.69,0.16347789764404297,2912256,0.0013240507,3328.6055307388306,-0.0005545479,0.5710914,2
0.0,3010.0,0.0016775054,2000,-0.69,0.26067298650741577,2916352,0.0006073978,3333.0225307941437,2.8659531e-05,0.59055895,1
0.0,3010.0,0.003945641,2001,-0.68,0.6229633390903473,2920448,0.001280822,3337.488957643509,-0.0041972087,0.5603645,1
0.0,3010.0,0.0026640713,2003,-0.66,0.19224023818969727,2924544,0.0021560208,3341.926406621933,-0.0025425316,0.6591375,2
0.0,3011.37,0.0021807083,2004,-0.62,0.24695390462875366,2928640,0.0016894679,3346.2774069309235,-0.0010812669,0.65826184,1
0.0,3011.37,0.0022998413,2005,-0.62,0.4259336590766907,2932736,0.0019374436,3350.5814085006714,-0.0021238101,0.5732692,1
0.0,3011.37,0.002604477,2007,-0.66,0.5392707884311676,2936832,0.0038577425,3354.9125859737396,-0.0015976601,0.5584878,2
0.0,3011.37,0.002175983,2008,-0.66,-2.2143936157226562,2940928,0.00014441829,3359.3490073680878,-0.0020017475,0.5464569,1
0.0,3011.37,0.0027999128,2010,-0.61,0.448535680770874,2945024,0.0027005668,3363.8807599544525,-0.002765845,0.53621614,2
0.0,3011.37,0.00262735,2011,-0.62,0.6138757467269897,2949120,0.0029360112,3368.365003347397,-0.0017858187,0.6234361,1
0.0,3011.37,0.001857764,2012,-0.61,-0.19075965881347656,2953216,0.00028090188,3372.7823963165283,-0.0010264791,0.6562433,1
