#{"t_start": 1603293982.3725996, "env_id": "SlimeVolley-v0"}
r,l,t
-5,547,3.459573
-5,576,5.09125
-5,660,5.824841
-5,681,6.750814
-5,740,7.737003
-5,487,8.275957
-5,524,9.02327
-5,620,9.712528
-4,853,10.827181
-5,532,11.582294
-5,490,12.126391
-5,659,13.025732
-5,586,13.677082
-5,459,14.352235
-5,500,14.906781
-5,700,15.849174
-5,805,16.909435
-5,448,17.410211
-5,506,18.309562
-5,687,19.327052
-4,728,20.423707
-5,712,21.580096
-4,725,22.384667
-5,470,23.071233
-4,743,24.059525
-5,550,24.669064
-5,613,25.517529
-5,412,26.086543
-4,564,27.060283
-5,883,28.583608
-5,608,29.472369
-4,527,30.43558
-5,718,31.464424
-5,589,32.393467
-5,808,33.49736
-5,550,34.149467
-5,600,35.193826
-4,516,35.956564
-5,1097,37.788755
-5,800,38.895871
-5,714,39.853501
-5,576,40.492822
-5,592,41.436686
-5,459,42.114973
-5,726,43.114935
-5,528,43.879696
-5,479,44.41017
-5,506,45.135798
-5,705,45.91907
-4,491,46.630965
-5,479,47.164177
-5,460,47.854833
-5,577,48.494719
-5,543,49.38556
-5,457,49.892161
-5,530,50.661228
-5,797,51.725276
-5,586,52.375321
-5,683,53.326002
-4,784,54.605788
-5,440,55.242547
-5,425,55.871752
-5,480,56.791511
-5,686,57.975739
-4,549,58.608254
-5,405,59.075973
-5,702,60.069839
-5,462,60.784948
-5,577,61.449074
-5,624,62.352236
-5,511,62.939848
-4,692,64.105823
-5,560,65.113242
-5,883,66.382504
-5,707,67.431098
-5,560,68.422824
-5,549,69.21642
-5,506,70.105396
-5,548,70.715709
-5,558,71.52864
-5,601,72.197156
-5,600,73.041611
-5,434,73.523082
-5,731,74.562919
-5,534,75.514127
-5,614,76.261953
-5,551,77.352378
-5,626,78.274265
-5,591,79.377354
-5,447,80.040875
-3,742,81.334463
-4,531,82.287478
-5,479,82.839776
-5,629,83.762916
-5,606,84.460623
-5,660,85.404234
-5,601,86.096173
-5,428,86.943546
-5,583,87.759699
-5,839,89.203472
-5,390,89.901078
-4,550,90.512786
-5,430,91.250413
-5,542,91.910933
-5,509,92.896556
-5,796,93.937822
-5,544,94.962131
-5,590,96.05311
-5,492,96.723091
-5,438,97.211122
-5,403,97.864804
-5,812,99.056778
-4,656,99.787126
-5,531,100.572781
-5,679,101.328662
-5,577,102.256963
-5,412,102.714673
-5,964,104.008256
-5,723,105.017923
-5,524,105.780874
-5,487,106.322899
-5,698,107.386375
-5,668,108.126718
-5,657,109.142802
-5,975,110.513827
-5,485,111.053397
-5,487,111.883454
-5,628,112.912998
-4,655,113.85769
-4,705,115.071885
-5,527,115.681716
-5,576,116.642575
-5,466,117.286716
-5,619,118.469694
-5,549,119.558521
-5,528,120.168208
-5,619,121.173779
-5,603,121.955035
-5,564,123.084262
-5,422,123.705105
-4,622,124.794159
-5,861,126.036876
-5,774,126.895385
-5,656,127.908674
-5,588,128.846954
-5,719,129.646693
-5,542,130.5373
-5,516,131.11068
-5,685,132.06245
-5,611,133.027298
-5,506,133.589074
-5,536,134.60957
-4,693,135.631069
-5,686,136.770998
-5,451,137.425771
-5,600,138.649783
-5,570,139.736296
-5,637,140.664684
-5,501,141.585763
-5,775,142.446152
-5,397,143.173991
-4,872,144.347491
-5,433,144.829396
-5,561,145.739042
-5,623,146.430243
-5,508,147.279734
-5,482,148.395247
-5,549,149.036984
-5,517,149.641295
-5,643,150.391972
-5,582,151.071546
-5,477,151.629096
-5,597,152.324626
-5,550,152.965957
-5,612,153.680375
-5,477,154.236274
-5,397,154.699623
-5,526,155.31295
-5,484,155.877692
-5,510,156.575084
-5,525,157.371968
-5,510,158.148753
-5,637,159.119792
-5,425,159.779659
-5,566,160.662195
-5,569,161.434586
-5,475,162.007976
-5,742,162.905575
-5,546,163.566147
-5,519,164.193859
-5,454,164.741847
-5,506,165.354781
-5,754,166.266148
-5,463,166.825382
-5,465,167.387417
-5,478,167.964649
-5,690,168.818469
-5,564,169.612226
-5,670,170.656736
-5,597,171.461518
-5,468,173.606068
-5,419,174.213436
-5,570,175.096513
-5,523,175.888486
-5,652,176.895301
-5,541,177.735367
-5,528,178.540308
-5,724,179.52919
-4,983,180.718178
-5,596,181.43808
-5,635,182.204382
-5,438,182.732494
-5,475,183.307436
