loss_vf_loss,EpThisIter,EpisodesSoFar,loss_pol_entpen,ev_tdlam_before,EpRewMean,loss_kl,loss_ent,TimestepsSoFar,TimeElapsed,loss_pol_surr,EpLenMean
0.0362674,6,6,0.0,-0.3075515031814575,1.0,0.01008911,2.0695465,4096,7.770520448684692,-0.008451346,662.5
0.021422707,6,12,0.0,0.6475676000118256,1.3333333333333333,0.011026634,2.0660372,8192,15.036887884140015,-0.007459418,637.6666666666666
0.020266252,7,19,0.0,0.8418456465005875,1.1578947368421053,0.0048083025,2.0542777,12288,22.396808862686157,-0.00777054,636.6842105263158
0.026407879,7,26,0.0,0.8751794099807739,0.6923076923076923,0.0057839733,2.0426717,16384,29.89119553565979,-0.005542516,616.0384615384615
0.029019753,6,32,0.0,0.903136283159256,0.65625,0.0064742626,2.0400655,20480,37.00882863998413,-0.0066992473,621.59375
0.025135318,7,39,0.0,0.9131080731749535,0.7435897435897436,0.008026505,2.049967,24576,44.02822971343994,-0.0071768654,623.3333333333334
0.027141118,6,45,0.0,0.9266489669680595,0.5555555555555556,0.0048349667,2.040039,28672,51.316083669662476,-0.008514406,625.0666666666667
0.028458036,7,52,0.0,0.9226992651820183,0.5192307692307693,0.0073984494,2.0356507,32768,58.57940101623535,-0.0076394742,626.3269230769231
0.031715065,7,59,0.0,0.9031084775924683,0.4915254237288136,0.007193349,2.0206528,36864,65.5851502418518,-0.0109680295,624.6610169491526
0.033299025,6,65,0.0,0.9116828888654709,0.5692307692307692,0.005797723,2.0226684,40960,72.58985686302185,-0.0050683953,627.6307692307693
0.03733419,6,71,0.0,0.8746347576379776,0.7464788732394366,0.0080679,2.018367,45056,79.62864995002747,-0.0074565858,627.1549295774648
0.029847885,7,78,0.0,0.8991494178771973,0.6025641025641025,0.0060790386,2.008395,49152,86.96671342849731,-0.006147632,630.0897435897435
0.034740273,5,83,0.0,0.8872795775532722,0.5421686746987951,0.008954515,1.9907502,53248,94.11560273170471,-0.008130858,634.4216867469879
0.03331157,7,90,0.0,0.9078579023480415,0.4777777777777778,0.007933572,1.9801441,57344,101.1064875125885,-0.006375755,635.3
0.03387201,6,96,0.0,0.8985614776611328,0.34375,0.006815612,1.9880948,61440,108.20278120040894,-0.004977097,635.0833333333334
0.030895503,7,103,0.0,0.9070995897054672,0.32,0.008432964,1.9947156,65536,115.31945443153381,-0.007912667,633.9
0.025304887,6,109,0.0,0.9197663366794586,0.28,0.007550938,1.9872847,69632,122.44620060920715,-0.008544303,634.14
0.026500724,6,115,0.0,0.9232451692223549,0.2,0.0067785257,1.9807975,73728,129.45831489562988,-0.00802894,633.43
0.026166731,7,122,0.0,0.9110936149954796,0.19,0.008086272,1.956858,77824,136.7317454814911,-0.0071655363,636.79
0.02525444,7,129,0.0,0.9215957820415497,0.26,0.006694615,1.9701362,81920,143.99859356880188,-0.006077417,637.79
0.03127598,5,134,0.0,0.925480529665947,0.13,0.0070872228,1.9536468,86016,151.07299256324768,-0.0048051304,644.32
0.031499658,7,141,0.0,0.9067993760108948,0.2,0.008092201,1.9644457,90112,158.07000422477722,-0.009534786,643.25
0.030616764,7,148,0.0,0.9174792394042015,0.2,0.008449752,1.9582287,94208,165.08827328681946,-0.0058716163,640.65
0.027264072,7,155,0.0,0.9349870830774307,0.17,0.007876119,1.9704268,98304,172.53332328796387,-0.0074147917,639.25
0.03643675,6,161,0.0,0.9040105864405632,0.05,0.0076324428,1.9579363,102400,179.91713428497314,-0.0069152676,643.22
0.029123839,7,168,0.0,0.911209262907505,0.05,0.0076362183,1.9509578,106496,187.05504703521729,-0.0102164615,636.26
0.034660604,7,175,0.0,0.8991203010082245,-0.02,0.007948515,1.9644899,110592,194.0689353942871,-0.008568401,634.53
0.03395199,6,181,0.0,0.9104706272482872,-0.01,0.0065705157,1.9692554,114688,201.10596752166748,-0.007273813,629.07
0.032658152,6,187,0.0,0.909822091460228,0.12,0.007278162,1.9471626,118784,208.3047902584076,-0.0045831027,625.22
0.025090195,7,194,0.0,0.911209836602211,0.23,0.0062440303,1.9551901,122880,215.83538103103638,-0.0062104063,626.53
0.03180817,7,201,0.0,0.9024952203035355,0.28,0.008204129,1.9767245,126976,223.36213278770447,-0.009359094,625.31
0.024529802,7,208,0.0,0.9249240979552269,0.26,0.0063771927,1.9552554,131072,230.88341569900513,-0.008165327,619.21
0.02562828,6,214,0.0,0.9387953095138073,0.25,0.00735037,1.9427829,135168,238.38910126686096,-0.007304654,617.86
0.028773043,7,221,0.0,0.9123661145567894,0.27,0.007894563,1.9365625,139264,245.91258764266968,-0.009238087,620.69
0.031670235,6,227,0.0,0.9109098315238953,0.34,0.007948628,1.9371783,143360,253.27987051010132,-0.00699303,625.77
0.027422512,7,234,0.0,0.9195936992764473,0.45,0.007469154,1.9482008,147456,260.79648065567017,-0.0075311367,619.07
0.024711944,6,240,0.0,0.9289275854825974,0.48,0.00894547,1.9476666,151552,268.3165011405945,-0.008519148,622.94
0.026149636,6,246,0.0,0.9264907315373421,0.53,0.008478049,1.9329017,155648,275.8667950630188,-0.008454383,627.49
0.026728377,6,252,0.0,0.932125598192215,0.55,0.007503263,1.9162408,159744,283.16521167755127,-0.0070889425,632.47
0.03409642,6,258,0.0,0.9158786907792091,0.61,0.0071308203,1.9189194,163840,290.1799850463867,-0.0100322105,631.87
0.02960691,7,265,0.0,0.9227202162146568,0.63,0.007705451,1.9013222,167936,297.2080433368683,-0.0091098035,630.91
0.025248563,6,271,0.0,0.926550604403019,0.61,0.008111514,1.9010272,172032,304.36901450157166,-0.0076224995,634.54
0.026362572,7,278,0.0,0.9290421307086945,0.68,0.0082960585,1.8850712,176128,311.4386451244354,-0.010533536,629.26
0.025113378,7,285,0.0,0.9220514371991158,0.78,0.007821606,1.883431,180224,318.49216508865356,-0.007677581,633.72
0.02762697,7,292,0.0,0.9101234003901482,0.51,0.007942379,1.9181316,184320,325.68140053749084,-0.008423173,627.52
0.02597722,6,298,0.0,0.9332616329193115,0.46,0.008183894,1.8929622,188416,332.97602462768555,-0.0070205363,630.45
0.024420943,6,304,0.0,0.9247803390026093,0.36,0.0080634,1.8903816,192512,340.54205679893494,-0.0063337767,636.42
0.026358118,7,311,0.0,0.9187796786427498,0.38,0.0070815096,1.8986663,196608,348.09573221206665,-0.0074516325,637.45
0.029977662,7,318,0.0,0.9032724648714066,0.37,0.009371997,1.8929758,200704,355.63934206962585,-0.008674268,635.67
0.026243415,6,324,0.0,0.9196995198726654,0.39,0.008635103,1.8639681,204800,363.17298436164856,-0.006697743,631.73
0.031507142,6,330,0.0,0.8975285664200783,0.29,0.008124951,1.8743645,208896,370.7274920940399,-0.009423063,630.45
0.026540155,7,337,0.0,0.9186249375343323,0.26,0.011589193,1.9053062,212992,377.9360423088074,-0.009457445,630.23
0.03374402,7,344,0.0,0.8782166615128517,0.17,0.0081495065,1.8844914,217088,385.09054708480835,-0.008244239,624.62
0.021023538,6,350,0.0,0.9135744944214821,0.18,0.0075840605,1.8934649,221184,392.29977345466614,-0.005246931,623.51
0.022329658,7,357,0.0,0.9289735406637192,0.17,0.0070005637,1.8929242,225280,399.85168075561523,-0.0064575723,626.27
0.023833008,6,363,0.0,0.9021635353565216,0.27,0.009760654,1.8953624,229376,407.4137077331543,-0.010023921,624.78
0.027376419,6,369,0.0,0.9018680974841118,0.26,0.008487468,1.8982854,233472,414.9647014141083,-0.010792899,630.45
0.030252963,7,376,0.0,0.9047061577439308,0.32,0.008297001,1.8768487,237568,422.5113756656647,-0.0064539844,630.98
0.025028737,6,382,0.0,0.9158695042133331,0.15,0.00833104,1.8882309,241664,430.0541467666626,-0.008398132,633.98
0.029564954,5,387,0.0,0.8992833644151688,0.15,0.008249002,1.86448,245760,439.08439922332764,-0.008470755,639.99
0.019907266,6,393,0.0,0.9265907779335976,0.37,0.008872063,1.8544225,249856,446.1704568862915,-0.013156819,644.18
0.0210292,7,400,0.0,0.9186443462967873,0.5,0.006725756,1.8517605,253952,453.262877702713,-0.005296944,646.33
0.02945367,5,405,0.0,0.8883707970380783,0.56,0.008835798,1.8682152,258048,460.6126494407654,-0.009730546,648.95
0.019351576,7,412,0.0,0.9240422919392586,0.62,0.007766802,1.8733014,262144,468.15343713760376,-0.007532473,651.66
0.027282212,6,418,0.0,0.9095038250088692,0.57,0.0088961655,1.8957764,266240,475.7013418674469,-0.010546551,654.53
0.024066696,7,425,0.0,0.927320659160614,0.45,0.009104928,1.8639565,270336,483.26312732696533,-0.012089171,652.25
0.023682881,6,431,0.0,0.9293172881007195,0.43,0.008415479,1.8633858,274432,490.8193771839142,-0.006606039,654.07
0.021903643,6,437,0.0,0.9281026646494865,0.48,0.008261804,1.8762733,278528,498.34315824508667,-0.012220432,654.43
0.02266351,6,443,0.0,0.926349937915802,0.55,0.009116205,1.8561542,282624,505.53291940689087,-0.008425645,657.11
0.0212828,7,450,0.0,0.9355404824018478,0.36,0.009069259,1.8477608,286720,513.1129190921783,-0.009193545,657.16
0.025164286,6,456,0.0,0.9349892735481262,0.42,0.008276645,1.8420421,290816,520.6538872718811,-0.0051997714,658.52
0.026283044,6,462,0.0,0.927167072892189,0.33,0.008240702,1.8276643,294912,528.2008061408997,-0.008937528,662.39
0.022861933,6,468,0.0,0.9428813830018044,0.24,0.009217749,1.823996,299008,535.736536026001,-0.009760684,661.11
0.024787797,7,475,0.0,0.9409696869552135,0.21,0.008817918,1.8202467,303104,543.30428647995,-0.0076060486,657.78
0.025127834,7,482,0.0,0.9315234422683716,0.36,0.007860374,1.8237975,307200,550.8828229904175,-0.0094546,653.91
0.025264384,7,489,0.0,0.9264744594693184,0.21,0.009292404,1.8249757,311296,558.4366726875305,-0.013063429,645.18
0.026414506,7,496,0.0,0.9197278991341591,0.1,0.009777502,1.8047409,315392,565.6475431919098,-0.01011878,641.07
0.026182046,6,502,0.0,0.9224621653556824,0.12,0.0083908215,1.7784717,319488,573.2181797027588,-0.008180539,638.39
0.027165579,6,508,0.0,0.8952208608388901,0.06,0.009457357,1.7857215,323584,580.7749934196472,-0.008900342,633.77
0.024492066,7,515,0.0,0.9232197776436806,0.08,0.0079648625,1.7846575,327680,588.3394417762756,-0.008703791,633.32
0.020196049,7,522,0.0,0.9132373929023743,0.07,0.008515434,1.7959435,331776,595.9023079872131,-0.0057284175,631.71
0.022727916,6,528,0.0,0.9197231456637383,0.15,0.008253832,1.7812624,335872,603.460866689682,-0.008444789,626.92
0.029942308,7,535,0.0,0.9141131862998009,0.2,0.008202705,1.7642761,339968,610.972058057785,-0.009173193,627.62
0.022295482,6,541,0.0,0.938041128218174,0.31,0.0077168723,1.7726963,344064,618.512188911438,-0.010102562,631.49
0.024390453,7,548,0.0,0.9237515702843666,0.46,0.007520241,1.787796,348160,625.9802844524384,-0.008574534,632.14
0.021788577,6,554,0.0,0.9398362599313259,0.37,0.00953323,1.7520986,352256,633.0991117954254,-0.0053330185,627.47
0.025044516,7,561,0.0,0.9209552705287933,0.2,0.007191586,1.7759038,356352,640.2165842056274,-0.008428198,622.84
0.024576016,6,567,0.0,0.8943510949611664,0.41,0.008058132,1.7550359,360448,647.2730598449707,-0.01182979,619.95
0.023801653,8,575,0.0,0.9184286668896675,0.27,0.009301804,1.7758834,364544,654.3128643035889,-0.010861804,617.73
0.02723791,6,581,0.0,0.9134363457560539,0.31,0.00916054,1.7568655,368640,661.4136743545532,-0.009259725,622.07
0.028137263,6,587,0.0,0.902643159031868,0.25,0.007529937,1.7674437,372736,668.4650988578796,-0.009011559,626.76
0.02345753,7,594,0.0,0.9285687729716301,0.27,0.008156607,1.7375085,376832,675.5217280387878,-0.0100558335,624.86
0.024986882,6,600,0.0,0.9278179481625557,0.27,0.0073048254,1.7272975,380928,682.8018093109131,-0.0064556887,628.23
0.028336002,7,607,0.0,0.9117588624358177,0.18,0.007595082,1.7147841,385024,690.1759173870087,-0.0098372195,626.74
0.027861167,6,613,0.0,0.9098117128014565,0.14,0.007936355,1.707826,389120,697.73299908638,-0.010663332,630.95
0.026447095,7,620,0.0,0.9052925929427147,0.26,0.0074449494,1.6896939,393216,704.9467601776123,-0.009765534,626.11
0.019367404,5,625,0.0,0.9323430731892586,0.19,0.010299957,1.6497772,397312,712.4992296695709,-0.008338012,632.9
0.02442203,7,632,0.0,0.9261665120720863,-0.03,0.007261622,1.6684446,401408,720.0519661903381,-0.009333888,635.41
0.020921862,7,639,0.0,0.9310423210263252,-0.1,0.009258801,1.6264712,405504,727.6207010746002,-0.00892422,629.78
0.020145612,6,645,0.0,0.9257412850856781,-0.04,0.0074536395,1.6388773,409600,734.6856644153595,-0.008326139,633.63
0.024696482,6,651,0.0,0.9323945492506027,0.07,0.008845115,1.5936362,413696,741.7729971408844,-0.009102087,634.08
0.023247,7,658,0.0,0.9387802109122276,0.28,0.0077576432,1.6112454,417792,749.1303751468658,-0.0065760836,634.08
0.022958774,7,665,0.0,0.9372709915041924,0.11,0.007882302,1.6121087,421888,756.4685225486755,-0.007790341,631.81
0.01870555,7,672,0.0,0.9388908594846725,0.02,0.009816642,1.6290671,425984,763.6317210197449,-0.011391186,629.75
0.024850985,7,679,0.0,0.9180801287293434,-0.12,0.0075952504,1.6006956,430080,770.6851007938385,-0.009980703,628.16
0.02184862,6,685,0.0,0.9339723736047745,0.11,0.008605254,1.570904,434176,777.7568612098694,-0.008090864,628.9
0.021888267,7,692,0.0,0.9401394985616207,0.14,0.007977564,1.5844034,438272,784.8965678215027,-0.011425196,626.14
0.02653215,6,698,0.0,0.9268841296434402,0.1,0.007441085,1.5880587,442368,792.1592676639557,-0.00814402,624.12
0.026254628,7,705,0.0,0.9318336173892021,0.26,0.0067236247,1.5638535,446464,799.329000711441,-0.011052543,623.84
0.02159992,7,712,0.0,0.9324320331215858,0.39,0.007260689,1.5511644,450560,806.4084680080414,-0.008246225,619.87
0.029394258,6,718,0.0,0.8909542262554169,0.33,0.009298198,1.5619546,454656,813.6476905345917,-0.00964784,627.46
0.022873934,6,724,0.0,0.9256476908922195,0.42,0.0067584952,1.5237778,458752,821.0243890285492,-0.0053201457,621.65
0.024833417,7,731,0.0,0.9216098859906197,0.49,0.007868045,1.5903559,462848,828.1381530761719,-0.013195993,622.88
0.021837195,6,737,0.0,0.9340962171554565,0.45,0.007845782,1.544499,466944,835.3263163566589,-0.008574545,625.23
0.023091484,6,743,0.0,0.9139414951205254,0.48,0.007395976,1.5299807,471040,842.5680270195007,-0.0068705324,625.58
0.02225955,8,751,0.0,0.9255275875329971,0.41,0.009581768,1.5138355,475136,850.1437804698944,-0.013389948,617.01
0.021251604,6,757,0.0,0.9359815940260887,0.31,0.009993119,1.5177315,479232,857.6943390369415,-0.008577973,618.41
0.029294372,6,763,0.0,0.9059548601508141,0.27,0.008918592,1.4994495,483328,865.2594277858734,-0.011536734,629.49
0.025494361,6,769,0.0,0.9270895197987556,0.42,0.010376667,1.4635166,487424,872.8493926525116,-0.00991245,628.82
0.02061563,8,777,0.0,0.9336979910731316,0.58,0.008030932,1.4542229,491520,880.4709990024567,-0.009072096,627.26
0.021612834,5,782,0.0,0.923854798078537,0.57,0.00819107,1.4516244,495616,888.0435566902161,-0.012405617,632.61
0.018138727,8,790,0.0,0.9374098256230354,0.38,0.009699279,1.475762,499712,895.6237008571625,-0.012065473,626.33
0.027029306,7,797,0.0,0.9075044840574265,0.48,0.008539681,1.4309515,503808,903.2123112678528,-0.008127885,622.02
0.02331577,6,803,0.0,0.9377437718212605,0.46,0.009715734,1.4459842,507904,910.8158538341522,-0.009984199,626.82
0.027255392,6,809,0.0,0.9186637327075005,0.28,0.010055249,1.4279186,512000,918.4112284183502,-0.01222819,630.61
0.024915596,6,815,0.0,0.9288223758339882,0.27,0.0088899825,1.4012963,516096,925.6577327251434,-0.010368191,628.59
0.020680964,7,822,0.0,0.9369118213653564,0.16,0.0077821156,1.4129214,520192,932.7968332767487,-0.008503074,629.02
0.022675538,6,828,0.0,0.9250934943556786,0.0,0.009480452,1.3923217,524288,939.896164894104,-0.0088788,627.45
0.024033181,7,835,0.0,0.9182602688670158,0.01,0.008901773,1.406726,528384,946.9857964515686,-0.008094642,623.79
0.025065975,6,841,0.0,0.930142730474472,0.03,0.009443078,1.3947167,532480,954.0624167919159,-0.009868482,630.06
0.022141133,6,847,0.0,0.9193881899118423,-0.15,0.00845713,1.3586437,536576,961.172908782959,-0.009776451,633.19
0.028386585,6,853,0.0,0.9192534014582634,0.03,0.009015917,1.3542012,540672,968.2755143642426,-0.008337382,639.53
0.01877742,6,859,0.0,0.9385594986379147,0.12,0.007875386,1.3690839,544768,975.4705436229706,-0.0070148045,641.75
0.018333048,6,865,0.0,0.9217029437422752,0.11,0.011760817,1.3589346,548864,982.5831151008606,-0.0120735485,637.93
0.020878734,8,873,0.0,0.9369317218661308,-0.07,0.009521266,1.3088763,552960,989.7075016498566,-0.009148511,632.74
0.02117931,6,879,0.0,0.9204244911670685,-0.02,0.009748535,1.3121401,557056,996.7985169887543,-0.009475665,637.66
0.021743026,6,885,0.0,0.9245798587799072,-0.13,0.009898656,1.343329,561152,1004.156012058258,-0.010212926,634.99
0.01848587,8,893,0.0,0.9362554550170898,-0.06,0.009627434,1.3409189,565248,1011.7647242546082,-0.009858878,637.92
0.023734013,6,899,0.0,0.9156507477164268,-0.1,0.008212724,1.30138,569344,1019.376060962677,-0.008866813,637.36
0.02059207,7,906,0.0,0.9340499266982079,-0.25,0.008821725,1.3348241,573440,1026.9784293174744,-0.010325004,632.68
0.024184246,7,913,0.0,0.9246183931827545,-0.22,0.008150427,1.2992823,577536,1034.5927150249481,-0.008098524,629.9
0.020097561,6,919,0.0,0.9356167763471603,-0.26,0.009699939,1.2679063,581632,1042.1999926567078,-0.007191603,631.2
0.018985989,6,925,0.0,0.9375169537961483,-0.24,0.00804792,1.2416642,585728,1049.8090703487396,-0.0082360655,636.5
0.020754399,7,932,0.0,0.9330268800258636,-0.05,0.008147188,1.2561677,589824,1057.4135055541992,-0.008446904,635.32
0.019717889,6,938,0.0,0.9380134493112564,-0.23,0.009456447,1.2740182,593920,1065.0351176261902,-0.009340225,633.03
0.023398915,7,945,0.0,0.9188272505998611,-0.25,0.009674534,1.2579178,598016,1072.6538715362549,-0.009902371,631.75
0.019273706,6,951,0.0,0.9227521270513535,-0.21,0.009934471,1.2159624,602112,1080.276448249817,-0.005156604,628.78
0.017329704,6,957,0.0,0.9382596500217915,-0.09,0.008715002,1.2202866,606208,1087.9097669124603,-0.008834902,627.23
0.021225393,6,963,0.0,0.930109329521656,-0.08,0.008484823,1.2088928,610304,1095.5473022460938,-0.008370714,627.62
0.02278482,6,969,0.0,0.9230656549334526,0.01,0.008165067,1.1855828,614400,1103.16295003891,-0.008873888,633.75
0.01941549,7,976,0.0,0.9296434745192528,-0.11,0.008603906,1.1647123,618496,1110.772551059723,-0.011757231,638.71
0.024120992,7,983,0.0,0.9099524766206741,-0.08,0.009043395,1.1511111,622592,1118.3723213672638,-0.009597892,632.19
0.023334624,6,989,0.0,0.9354638457298279,0.03,0.008825617,1.1342332,626688,1126.0007798671722,-0.0064087715,633.75
0.018982004,6,995,0.0,0.9388429038226604,0.05,0.009472761,1.1236205,630784,1133.625601530075,-0.005988113,640.01
0.023295851,7,1002,0.0,0.9301604256033897,0.02,0.0097743785,1.1348448,634880,1141.1631622314453,-0.010547481,641.78
0.019282196,7,1009,0.0,0.9384057521820068,0.02,0.008217191,1.1395006,638976,1148.440622806549,-0.0063712676,640.5
0.020310963,7,1016,0.0,0.9355239197611809,0.03,0.007880551,1.1091124,643072,1155.7123544216156,-0.0093023,635.16
0.02189967,6,1022,0.0,0.9277316778898239,0.18,0.007987705,1.1178929,647168,1162.8914721012115,-0.009145247,635.81
0.024075167,6,1028,0.0,0.9369204491376877,0.1,0.0070379996,1.124777,651264,1170.009755373001,-0.0077285664,632.37
0.023128929,7,1035,0.0,0.9176092743873596,0.22,0.008299249,1.1266528,655360,1177.135294675827,-0.010083195,635.21
0.02213652,7,1042,0.0,0.931316688656807,0.17,0.009278002,1.1218793,659456,1184.5910789966583,-0.009084569,625.73
0.022267658,8,1050,0.0,0.9369836747646332,0.0,0.008204235,1.1100374,663552,1192.2313911914825,-0.0081293965,619.14
0.02187117,7,1057,0.0,0.9257982820272446,-0.17,0.010106806,1.1049716,667648,1199.8485221862793,-0.008813545,618.0
0.024969392,6,1063,0.0,0.9236474633216858,-0.13,0.010140286,1.1161765,671744,1207.4790151119232,-0.013317423,613.74
0.023506159,6,1069,0.0,0.9075343459844589,-0.11,0.0087812245,1.1099727,675840,1214.6452605724335,-0.011255593,616.33
0.02189303,7,1076,0.0,0.9190761223435402,-0.18,0.008150559,1.0919142,679936,1221.8138732910156,-0.0072563835,615.11
0.020997345,6,1082,0.0,0.9261563271284103,-0.23,0.009527568,1.0943685,684032,1229.0678732395172,-0.006487014,618.52
0.02483183,6,1088,0.0,0.9208319559693336,-0.33,0.008764518,1.0965898,688128,1236.2334864139557,-0.008359738,623.56
0.02819246,6,1094,0.0,0.896156944334507,-0.33,0.009085245,1.0742722,692224,1243.377498626709,-0.010231121,622.51
0.026206212,7,1101,0.0,0.9075966626405716,-0.33,0.009275868,1.1251256,696320,1251.3554573059082,-0.010569217,623.06
0.018959392,6,1107,0.0,0.909948006272316,-0.08,0.008560326,1.1162422,700416,1258.5449967384338,-0.011128404,622.37
0.022367893,7,1114,0.0,0.9138094857335091,0.01,0.011817817,1.1369451,704512,1265.783357143402,-0.010994478,627.01
0.018785425,6,1120,0.0,0.9283840879797935,0.08,0.008253298,1.1300173,708608,1273.4012784957886,-0.008314926,627.99
0.019387491,6,1126,0.0,0.9129123166203499,0.16,0.010168391,1.1555457,712704,1281.0284667015076,-0.013433558,630.17
0.017926754,7,1133,0.0,0.9334000870585442,0.17,0.008487249,1.1394265,716800,1288.643466949463,-0.011387842,628.37
0.01743305,7,1140,0.0,0.9324402511119843,0.42,0.008144318,1.1205536,720896,1296.2631578445435,-0.009110788,630.35
0.022624431,6,1146,0.0,0.9181675463914871,0.38,0.009458859,1.1213771,724992,1303.8788690567017,-0.007736329,637.96
0.0207203,6,1152,0.0,0.9359938427805901,0.47,0.008453384,1.1092477,729088,1311.4944939613342,-0.012106816,642.54
0.021891562,6,1158,0.0,0.9316128641366959,0.6,0.007928417,1.1046152,733184,1319.1047992706299,-0.01088827,646.31
0.019603055,6,1164,0.0,0.9282771348953247,0.47,0.007901753,1.13517,737280,1326.7195899486542,-0.009749967,645.63
0.021014769,7,1171,0.0,0.9270133972167969,0.4,0.007951362,1.1258898,741376,1333.9424085617065,-0.01083483,644.7
0.021483008,6,1177,0.0,0.9165379405021667,0.57,0.009450921,1.0993916,745472,1341.0645768642426,-0.012480483,644.93
0.025185479,7,1184,0.0,0.9119814485311508,0.64,0.0075620986,1.1341345,749568,1348.2934551239014,-0.012855614,640.36
0.022993889,7,1191,0.0,0.9276848062872887,0.76,0.008599798,1.1183666,753664,1355.9299318790436,-0.010106968,632.53
0.019154914,7,1198,0.0,0.9234836027026176,0.61,0.009271978,1.1047168,757760,1363.5408389568329,-0.010582916,634.8
0.023665614,6,1204,0.0,0.9272458553314209,0.68,0.009041196,1.0886592,761856,1371.1610672473907,-0.010427004,635.0
0.019067466,7,1211,0.0,0.9353519007563591,0.45,0.007908445,1.0966365,765952,1378.7613940238953,-0.008620172,633.73
0.021791875,8,1219,0.0,0.9404811188578606,0.45,0.009120131,1.0812285,770048,1386.3725697994232,-0.008170509,625.1
0.021906825,7,1226,0.0,0.9394246228039265,0.46,0.008881547,1.0652171,774144,1394.0002462863922,-0.007972903,619.86
0.021256363,7,1233,0.0,0.9454277269542217,0.22,0.010647914,1.1047918,778240,1401.6213328838348,-0.0097362185,612.52
0.022630649,7,1240,0.0,0.9371977671980858,0.11,0.009219669,1.091326,782336,1409.232848405838,-0.008369911,614.41
0.01911764,7,1247,0.0,0.9408136010169983,0.17,0.009278471,1.0951685,786432,1416.7926049232483,-0.010434167,610.78
0.026024358,6,1253,0.0,0.928254209458828,0.1,0.009666147,1.1094495,790528,1424.8418383598328,-0.010441292,606.53
0.022045761,6,1259,0.0,0.9169330820441246,0.05,0.008716682,1.0948949,794624,1432.0172801017761,-0.012486009,607.94
0.023453586,7,1266,0.0,0.8878172188997269,0.14,0.00825925,1.0841666,798720,1439.2583057880402,-0.010704177,604.42
0.02091344,6,1272,0.0,0.9346926808357239,0.21,0.008449667,1.1168708,802816,1446.885305404663,-0.009935814,603.48
0.022340558,7,1279,0.0,0.9338485673069954,0.17,0.007979664,1.1058091,806912,1454.222452878952,-0.007269302,605.92
0.020602658,7,1286,0.0,0.930144876241684,0.04,0.008816384,1.0996906,811008,1461.8399584293365,-0.010022365,606.33
0.020197459,6,1292,0.0,0.9073410630226135,0.06,0.009910305,1.0970926,815104,1469.456710577011,-0.013415386,606.5
0.02069519,7,1299,0.0,0.9193862974643707,0.16,0.008515448,1.111966,819200,1477.078825712204,-0.009488214,608.66
0.019646524,6,1305,0.0,0.9205991327762604,0.26,0.008113605,1.0911684,823296,1484.6793558597565,-0.011334066,606.84
0.02113282,7,1312,0.0,0.9199743717908859,0.37,0.00774427,1.1217644,827392,1491.9205601215363,-0.009420802,607.89
0.022833757,6,1318,0.0,0.9154160842299461,0.36,0.008198128,1.0894958,831488,1499.373279094696,-0.0064921696,613.74
0.019897725,8,1326,0.0,0.9137280806899071,0.34,0.008830611,1.0745263,835584,1507.0004906654358,-0.012357874,614.18
0.018712528,6,1332,0.0,0.9328863024711609,0.55,0.008980966,1.068662,839680,1514.6326534748077,-0.011493496,619.69
0.024229918,6,1338,0.0,0.9302470460534096,0.54,0.009488163,1.0549628,843776,1522.1336669921875,-0.012825811,620.72
0.020017125,7,1345,0.0,0.9394158124923706,0.48,0.008512817,1.0880884,847872,1529.2446060180664,-0.009936249,626.41
0.022492064,6,1351,0.0,0.916902132332325,0.47,0.0094305705,1.0947502,851968,1536.396546125412,-0.013067069,626.44
0.021353027,7,1358,0.0,0.911049522459507,0.53,0.008198412,1.0901498,856064,1544.4903469085693,-0.01032264,620.16
0.019711347,7,1365,0.0,0.9113233685493469,0.66,0.009993261,1.0696584,860160,1551.7110753059387,-0.0131239835,623.44
0.02025422,6,1371,0.0,0.9210338369011879,0.52,0.009646912,1.0965003,864256,1559.1796414852142,-0.012999761,620.92
0.018305318,7,1378,0.0,0.9388409815728664,0.45,0.010032947,1.0907099,868352,1566.8082530498505,-0.013488537,621.36
0.023893267,6,1384,0.0,0.9192894026637077,0.42,0.007869558,1.0775394,872448,1574.441738128662,-0.010883714,626.38
0.018261932,6,1390,0.0,0.9277040958404541,0.44,0.008912174,1.0705962,876544,1581.8829181194305,-0.009147293,632.51
0.02331837,6,1396,0.0,0.9134791195392609,0.5,0.009634336,1.0898998,880640,1589.3452579975128,-0.01443417,630.11
0.01892298,7,1403,0.0,0.9302105829119682,0.35,0.009766143,1.0583093,884736,1596.7373406887054,-0.013902469,628.85
0.018523598,6,1409,0.0,0.9320036470890045,0.28,0.0099957185,1.047877,888832,1604.1471271514893,-0.013271134,631.13
0.019375643,6,1415,0.0,0.9308234378695488,0.25,0.0084600225,1.0755637,892928,1611.7088158130646,-0.012098072,631.95
0.021027086,7,1422,0.0,0.9285972714424133,0.11,0.009219896,1.0758245,897024,1618.9042298793793,-0.009308047,635.42
0.025258614,7,1429,0.0,0.9170770719647408,0.16,0.009266245,1.0541649,901120,1626.1318190097809,-0.010879989,636.53
0.020783639,6,1435,0.0,0.9183809831738472,0.22,0.00970051,1.0516164,905216,1633.7716121673584,-0.014836378,635.88
0.019215455,6,1441,0.0,0.9278761297464371,0.28,0.008052341,1.0554296,909312,1641.4046170711517,-0.009294654,635.48
