TimeElapsed,loss_kl,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,ev_tdlam_before,EpLenMean,loss_vf_loss,EpRewMean,EpisodesSoFar,loss_pol_surr
4.334017992019653,0.008764405,6,0.0,4096,2.0708263,-1.9244959354400635,636.6666666666666,0.021767851,-4.666666666666667,6,-0.0095243575
8.385289192199707,0.0061101182,7,0.0,8192,2.064151,0.4923299551010132,615.7692307692307,0.0117056975,-4.846153846153846,13,-0.009935681
12.135429382324219,0.0068422835,6,0.0,12288,2.0565534,0.7056083381175995,621.4736842105264,0.017145962,-4.842105263157895,19,-0.00939622
15.760588884353638,0.008726245,8,0.0,16384,2.0493076,0.8050249665975571,601.7777777777778,0.01214968,-4.888888888888889,27,-0.012290333
19.395105123519897,0.0077083968,7,0.0,20480,2.044098,0.7754285037517548,594.5294117647059,0.017339414,-4.882352941176471,34,-0.011580327
23.04321599006653,0.0065764566,6,0.0,24576,2.0276222,0.8207853734493256,607.2,0.014892065,-4.85,40,-0.008164236
26.751426219940186,0.0066509913,6,0.0,28672,2.0198882,0.8454877883195877,614.6739130434783,0.014002699,-4.8478260869565215,46,-0.010026679
30.41745090484619,0.006256831,6,0.0,32768,2.0128224,0.8052427023649216,621.4230769230769,0.018854404,-4.846153846153846,52,-0.011293751
34.06588697433472,0.0073456923,7,0.0,36864,2.0086942,0.8401540666818619,610.4067796610169,0.01613165,-4.864406779661017,59,-0.010880098
37.8304979801178,0.005833246,7,0.0,40960,2.007319,0.8520843535661697,615.6212121212121,0.013131512,-4.863636363636363,66,-0.008394825
41.46836066246033,0.005822356,6,0.0,45056,1.9899457,0.8138445466756821,616.4305555555555,0.015606651,-4.875,72,-0.010047252
45.4592170715332,0.004665873,7,0.0,49152,1.9905589,0.7551377564668655,618.8101265822785,0.017959625,-4.860759493670886,79,-0.00787786
49.408581495285034,0.007083421,6,0.0,53248,1.9796003,0.7968118786811829,621.6117647058824,0.0181435,-4.858823529411764,85,-0.010591929
53.043205976486206,0.006600095,8,0.0,57344,1.9805744,0.8383389711380005,614.8387096774194,0.012928903,-4.860215053763441,93,-0.013080895
56.743873596191406,0.0053044255,7,0.0,61440,1.9783111,0.8226155489683151,612.44,0.015435423,-4.86,100,-0.010491176
60.593517780303955,0.007195098,6,0.0,65536,1.9578738,0.8076444566249847,612.94,0.016859038,-4.84,106,-0.011647882
64.23881530761719,0.007758066,7,0.0,69632,1.9424756,0.79754638671875,610.84,0.016090527,-4.83,113,-0.009201025
67.94448757171631,0.0067455643,8,0.0,73728,1.9417943,0.8313025236129761,603.49,0.011915337,-4.84,121,-0.012342274
71.98239922523499,0.0063848356,7,0.0,77824,1.9104022,0.8490105420351028,608.06,0.013547693,-4.83,128,-0.010591537
76.01775026321411,0.006199938,6,0.0,81920,1.9114792,0.8821199014782906,608.85,0.011444044,-4.84,134,-0.009963671
79.96453976631165,0.007595222,6,0.0,86016,1.873052,0.8581106960773468,611.57,0.0137129035,-4.85,140,-0.011065976
84.00313949584961,0.0064966492,7,0.0,90112,1.8520043,0.8633785247802734,608.97,0.011956862,-4.86,147,-0.010695467
88.04254031181335,0.0061323256,7,0.0,94208,1.8463938,0.8412998616695404,605.94,0.011396587,-4.87,154,-0.01131296
