#{"t_start": 1603252435.4093125, "env_id": "SlimeVolley-v0"}
r,l,t
-5,888,3.719288
-5,516,4.474306
-5,544,5.262106
-4,679,6.284746
-4,857,7.509746
-4,697,8.553678
-4,515,9.304787
-5,602,10.155951
-5,547,10.949557
-5,639,11.93761
-4,621,12.80964
-4,613,13.757074
-5,517,14.511946
-5,698,15.470955
-5,475,16.177775
-5,628,17.142205
-5,464,17.836208
-5,756,18.860904
-5,759,19.973557
-4,826,21.247583
-5,650,22.151526
-5,587,22.984437
-5,579,23.935628
-5,626,24.830321
-5,704,25.880094
-5,554,26.676693
-5,441,27.344091
-5,497,28.073617
-5,703,29.119451
-5,454,29.716092
-4,691,30.750771
-4,697,31.791104
-5,706,32.755996
-5,474,33.459888
-5,664,34.465649
-5,611,35.326366
-5,462,36.017878
-5,496,36.749342
-5,409,37.379874
-5,602,38.229604
-5,548,39.017204
-5,412,39.65251
-3,1015,41.137629
-5,581,41.963165
-5,566,42.771783
-4,825,43.95827
-5,517,44.710457
-5,757,45.819486
-4,529,46.585435
-3,816,47.84624
-5,507,48.588194
-5,663,49.507165
-5,565,50.319836
-5,482,51.033765
-5,525,51.797598
-4,785,52.950287
-5,551,53.831372
-5,900,55.103235
-5,875,56.433331
-4,680,57.372822
-5,622,58.333054
-5,766,59.454191
-5,503,60.203357
-5,420,60.763481
-5,661,61.764663
-5,418,62.325127
-5,599,63.262701
-5,516,64.01741
-5,461,64.710388
-5,762,65.830138
-5,506,66.573729
-4,680,67.512319
-5,552,68.307831
-5,653,69.299735
-5,480,70.011598
-4,662,70.930314
-5,510,71.67724
-5,604,72.615048
-5,641,73.510385
-5,696,74.552628
-4,683,75.581326
-5,498,76.315876
-2,948,77.642479
-4,673,78.658808
-5,684,79.687813
-5,432,80.262118
-5,464,80.957283
-5,424,81.608917
-5,405,82.15251
-5,485,82.872431
-5,507,83.623922
-5,560,84.426803
-5,669,85.438521
-5,528,86.205262
-5,581,87.031473
-5,657,88.031873
-5,712,89.0941
-5,451,89.689559
-5,693,90.730053
-4,576,91.552475
