#{"t_start": 1603491419.9751146, "env_id": "SlimeVolley-v0"}
r,l,t
-5,764,3.483778
-4,862,4.819247
-5,543,5.61192
-5,465,6.319834
-5,602,7.179368
-5,470,7.8902
-5,646,8.799464
-5,488,9.529304
-5,460,10.227468
-5,777,11.379725
-5,655,12.423706
-5,460,13.12375
-5,737,14.140148
-5,645,15.216389
-5,538,16.084563
-5,650,17.187958
-5,409,17.803145
-5,651,18.831448
-5,580,19.668236
-5,934,21.087255
-5,499,21.831326
-5,599,22.687699
-5,486,23.416051
-5,485,24.144062
-5,453,24.834352
-5,825,26.034507
-5,605,26.898561
-4,715,28.032406
-5,567,28.853391
-5,559,29.666415
-3,796,30.842629
-5,423,31.625348
-4,806,33.017056
-5,659,34.209667
-5,711,35.470546
-5,705,36.574591
-5,637,37.558198
-5,744,38.665203
-5,518,39.427439
-5,585,40.266086
-5,498,41.006831
-5,497,41.744571
-5,489,42.473691
-5,626,43.361575
-4,664,44.387161
-5,644,45.29355
-5,648,46.343391
-5,724,47.54443
-4,723,48.74371
-5,607,49.631134
-5,575,50.459751
-5,571,51.283034
-5,561,52.18398
-5,424,52.756872
-5,601,53.702865
-5,527,54.481422
-5,823,55.679073
-4,637,56.579419
-5,415,57.224974
-5,657,58.230955
-5,894,59.50894
-5,702,60.567843
-5,437,61.242184
-4,608,62.119017
-5,565,62.941661
-5,757,64.063269
-5,623,64.946302
-5,983,66.414926
-4,870,67.748172
-5,435,68.330827
-4,799,69.591974
-4,948,70.933356
-5,771,72.07289
-5,717,73.148046
-5,800,74.322796
-5,556,75.145839
-5,686,76.185369
-5,565,77.000864
-5,653,78.002213
-5,639,78.904418
-5,460,79.62855
-5,814,80.819799
-5,554,81.636302
-4,767,82.795942
-5,423,83.454068
-5,683,84.503974
-5,784,85.662195
-4,767,86.802157
-5,781,87.955282
-4,582,88.795373
-5,626,89.775897
-5,515,90.542121
-5,517,91.305067
-5,666,92.241378
-5,555,93.053888
-5,695,94.1205
-5,527,94.902071
-5,492,95.641464
-5,514,96.405096
-5,811,97.595567
-5,555,98.402267
-5,653,99.413913
-5,698,100.476407
-5,579,101.309816
-5,643,102.220932
-5,597,103.286599
-5,438,103.977749
-5,579,105.073982
-3,923,106.633507
-5,568,107.576127
-5,688,108.5361
-5,459,109.250302
-5,594,110.257807
-5,658,111.445465
-5,512,112.209419
-5,493,112.949971
-4,895,114.240488
-2,869,115.588534
-5,553,116.395804
-5,426,117.068846
-5,836,118.288826
-5,511,119.053047
-5,492,119.795702
-5,563,120.623138
-4,564,121.45071
-5,563,122.284486
-5,438,122.97258
-5,692,124.071406
-5,588,125.012024
-5,522,125.863881
-5,494,126.681482
-5,403,127.344226
-5,434,127.929484
-5,639,128.927505
-5,686,130.087505
-5,589,131.01856
-5,721,132.109777
-5,542,132.906517
-5,562,133.810356
-5,759,135.065895
-5,662,136.107621
-5,657,137.235378
-5,711,138.384394
-5,676,139.33549
-5,692,140.400166
-5,617,141.373529
-5,555,142.190099
-5,645,143.107359
-4,786,144.278336
-5,957,145.739308
-5,578,146.581604
-5,646,147.59028
-5,774,148.790277
-5,649,149.742333
-5,519,150.511942
-5,497,151.25403
-5,411,151.959541
-5,585,152.897439
-5,486,153.705945
-5,509,154.475163
-5,542,155.597558
-5,629,156.353974
-5,535,156.997256
-5,544,157.649405
-5,618,158.390032
-5,688,159.215296
-5,378,159.668096
-5,890,160.737128
-5,509,161.347583
-5,468,161.908854
-5,609,162.638741
-5,426,163.148823
-5,573,163.833917
-5,711,164.685593
-5,884,165.743971
-5,425,166.252869
-5,448,166.788833
-4,559,167.458595
-5,590,168.165236
-5,390,168.632813
-5,504,169.236679
-5,628,169.988648
-5,574,170.680096
-5,573,171.366423
-5,497,171.962347
-5,735,172.843055
-4,728,173.719442
-4,942,174.850342
-4,781,175.786733
-5,437,176.310623
-4,705,177.176048
-5,726,178.046408
-5,815,179.02213
-5,718,179.883213
-4,668,180.683671
-5,461,181.253293
-5,822,182.240781
-4,871,183.284672
-5,398,183.762234
-5,565,184.438756
-5,719,185.299797
-5,588,186.00748
-5,672,186.813943
-5,781,187.753038
-5,620,188.496577
-5,738,189.381651
